name,color,x,y
Simic Guildgate,#FFD700,0.0007073701433747299,0.0002338859569058048
Jace's Ruse,#0000FF,-0.000180037436258126,-0.00026571426116434597
Jace's Projection,#0000FF,-0.0001762985238890991,-0.0002155988409084487
Guildpact Informant,#0000FF,-0.00018253581251413364,-7.301483339755503e-05
"Jace, Arcane Strategist",#0000FF,-0.00015188362476428955,-0.00037624303384633774
Orzhov Guildgate,#FFD700,0.0008729202581920466,0.0003519444451149824
Gideon's Company,#FFFFFF,0.00010466206318248655,-0.0003334141760373124
Gideon's Battle Cry,#FFFFFF,9.260446207549233e-05,-0.00029013258682633483
Desperate Lunge,#FFFFFF,8.967381452435291e-05,-0.00012935481273027203
"Gideon, the Oathsworn",#FFFFFF,4.8675736457746976e-05,-0.0004145091221734137
Forest,#008000,-0.00011965765294504554,0.00015449774921507723
Mountain,#FF0000,-0.00035431288098461416,0.0007571715283803274
Swamp,#000000,-1.693715908961447e-05,3.606006962411947e-06
Island,#0000FF,-0.0002951719901747028,0.0005961492782887145
Plains,#FFFFFF,6.156365542346083e-05,-6.0052712831805444e-05
Mobilized District,#777777,-0.0003751948325388163,0.0008144098093029077
Karn's Bastion,#777777,-0.0003751888568399274,0.0008143882640607502
Interplanar Beacon,#777777,-0.00037517304346328773,0.0008144370574053303
Gateway Plaza,#777777,-0.00037525570509386037,0.0008146858878840463
Emergence Zone,#777777,-0.00037518885683992636,0.00081438826406075
Blast Zone,#777777,-0.0003751621830839484,0.0008143929863392162
Saheeli's Silverwing,#777777,-0.00025930481446516726,-1.5748699639987433e-05
Prismite,#777777,-0.00031385188053184045,0.00039451849159461745
Mana Geode,#777777,-0.0002946497143141435,0.00023752347713154525
Iron Bully,#777777,-0.00028279005098220305,0.00017023516080412547
Guild Globe,#777777,-0.00033648677239071794,0.0005377935555787611
God-Pharaoh's Statue,#777777,-0.00021171456855183793,-0.000255278359185281
Firemind Vessel,#777777,-0.0002736950601913415,7.891966314354663e-05
"Vraska, Swarm's Eminence",#FFD700,0.0008632999015462596,0.0003396671414207505
"Samut, Tyrant Smasher",#FFD700,0.000359568066222133,-0.00010187495738692616
"Saheeli, Sublime Artificer",#FFD700,0.0002354042763808583,-0.00013657817715525283
"Nahiri, Storm of Stone",#FFD700,0.0006625425603976838,0.0001646853970267775
"Kiora, Behemoth Beckoner",#FFD700,0.0007642957749921956,0.0002568936165401155
"Kaya, Bane of the Dead",#FFD700,0.0008776528091944438,0.00035082131828744113
"Huatli, the Sun's Heart",#FFD700,0.0008703442292328162,0.0003467833127725875
"Dovin, Hand of Control",#FFD700,0.0008446713660740451,0.0003247636897848482
"Ashiok, Dream Render",#FFD700,0.0008185095052381475,0.0003026550550959554
"Angrath, Captain of Chaos",#FFD700,0.0005115260641918787,3.320645949075205e-05
Widespread Brutality,#FFD700,0.0005102268825124283,3.2085553066245276e-05
Tyrant's Scorn,#FFD700,0.0008138596104799918,0.0003015845985640914
"Tolsimir, Friend to Wolves",#FFD700,0.000873896527592535,0.0003482805736705541
Time Wipe,#FFD700,0.0008417085926732137,0.00031860830101519704
Tenth District Legionnaire,#FFD700,0.0006558105608934587,0.00017942768278848443
"Teferi, Time Raveler",#FFD700,0.0008448137364240058,0.00032491182605473383
"Tamiyo, Collector of Tales",#FFD700,0.000769098791186216,0.0002564071066826178
"Storrev, Devkarin Lich",#FFD700,0.0008623269519792308,0.00033796917073409806
Soul Diviner,#FFD700,0.0008120826471365631,0.00029924180302176036
"Sorin, Vengeful Bloodlord",#FFD700,0.0008819538023584007,0.0003561872060971772
Solar Blaze,#FFD700,0.0006665321996495852,0.00016769869850800885
Rubblebelt Rioters,#FFD700,0.0003722186097559382,-5.946390314222395e-05
Role Reversal,#FFD700,0.0002350926036736002,-0.00013534737154751318
"Roalesk, Apex Hybrid",#FFD700,0.0007609258597918143,0.0002455288434564728
Ral's Outburst,#FFD700,0.00021218675156499874,-0.00021695475743333035
"Ral, Storm Conduit",#FFD700,0.00021497716397102842,-0.00021482786404539503
Pledge of Unity,#FFD700,0.0008702989134557018,0.0003467963633663074
Oath of Kaya,#FFD700,0.0008805879980937003,0.0003556530973727341
Niv-Mizzet Reborn,#FFD700,0.0008962418580692378,0.0003690192853228948
Neoform,#FFD700,0.000764514500166668,0.0002603801891703446
Merfolk Skydiver,#FFD700,0.0007651532860807235,0.00025983694512284945
Mayhem Devil,#FFD700,0.0005165256664194379,4.96601981043491e-05
Living Twister,#FFD700,0.0003711540251460233,-6.005474066850356e-05
Leyline Prowler,#FFD700,0.0008632119484216156,0.0003400667732785838
Invade the City,#FFD700,0.0002348647021935473,-0.0001353914921087811
Huatli's Raptor,#FFD700,0.0008702912665313103,0.000347461280152774
Heartwarming Redemption,#FFD700,0.0006660977002430574,0.00016806680649042555
Gleaming Overseer,#FFD700,0.0008139688769367501,0.0002973561625372911
"Feather, the Redeemed",#FFD700,0.0006702720844053722,0.00017718748090204638
Enter the God-Eternals,#FFD700,0.0008086548074613468,0.00028857823636540755
Elite Guardmage,#FFD700,0.0008437578360452068,0.0003216567144476676
Dreadhorde Butcher,#FFD700,0.0005090943394341478,6.73756274727007e-05
Dovin's Veto,#FFD700,0.0008420492843926085,0.00032399900837544216
Domri's Ambush,#FFD700,0.0003474779738248747,-3.286305396058243e-05
"Domri, Anarch of Bolas",#FFD700,0.00037772054643572117,-4.7727140657298606e-05
Despark,#FFD700,0.0008803314285158213,0.00035635174164143124
Deathsprout,#FFD700,0.0008631543509545277,0.00033953309633457274
Cruel Celebrant,#FFD700,0.0008810414372223173,0.00035686738325856467
Casualties of War,#FFD700,0.0008529895696926469,0.000328284024917886
Bioessence Hydra,#FFD700,0.0007577745924715943,0.00024238586085500665
Angrath's Rampage,#FFD700,0.0005044443647920572,8.033652388477735e-05
"Ajani, the Greathearted",#FFD700,0.0008734314417913084,0.0003485743930998713
Wardscale Crocodile,#008000,-8.238464767483583e-05,-0.00041198528731636554
Vivien's Grizzly,#008000,-9.403695834182974e-05,-0.00018828363549816413
Vivien's Arkbow,#008000,-0.00012460064565914507,7.677228394779552e-05
"Vivien, Champion of the Wilds",#008000,-0.00011664288967454328,-3.6269160273084444e-05
Thundering Ceratok,#008000,-8.17344994067663e-05,-0.0004046628954464604
Storm the Citadel,#008000,-8.92107247893657e-05,-0.00034419950643035956
Steady Aim,#008000,-0.00012846276794978385,8.622198129862368e-05
Snarespinner,#008000,-9.388054871943293e-05,-7.749029590507797e-05
Return to Nature,#008000,-0.000126406972867208,8.198597779983087e-05
Primordial Wurm,#008000,-8.563057028041248e-05,-0.00044761304933153986
Pollenbright Druid,#008000,-9.478827325219314e-05,-7.930171070333263e-05
Planewide Celebration,#008000,-8.847943166665077e-05,-0.000452094710695799
Paradise Druid,#008000,-9.397604115211731e-05,-7.63047897808661e-05
Nissa's Triumph,#008000,-0.0001265660809951768,8.000857306596036e-05
"Nissa, Who Shakes the World",#008000,-9.203820892777454e-05,-0.00033728166880860896
New Horizons,#008000,-0.00011451565970390377,-3.837451696525969e-05
"Mowu, Loyal Companion",#008000,-8.429534594508271e-05,-0.00031262242760494405
Kronch Wrangler,#008000,-9.531666336543956e-05,-7.280978579308463e-05
Kraul Stinger,#008000,-8.793459737749486e-05,-0.000196848232489736
"Jiang Yanggu, Wildcrafter",#008000,-0.00011561995602583088,-3.2945547505048e-05
God-Eternal Rhonas,#008000,-8.26080900226299e-05,-0.00041387524270570847
Giant Growth,#008000,-0.0001135400795275737,0.00010669425784603073
Forced Landing,#008000,-0.00012733650561403277,8.406352841725079e-05
Finale of Devastation,#008000,-0.00012741993709163726,8.173641019251746e-05
Evolution Sage,#008000,-8.767681172652087e-05,-0.00019735490669681174
Courage in Crisis,#008000,-0.00012124112527411179,-1.5429689041701176e-05
Challenger Troll,#008000,-8.08433220993953e-05,-0.00040565067083144624
Centaur Nurturer,#008000,-8.532506426851603e-05,-0.00031780040943901435
Bond of Flourishing,#008000,-0.00012200056439500635,7.305773215831389e-05
Bloom Hulk,#008000,-8.498570079804201e-05,-0.00031816932807472985
Band Together,#008000,-0.00012197575820619977,-1.4099123773427697e-05
Awakening of Vitu-Ghazi,#008000,-9.130286565148582e-05,-0.0003419496191191871
Arlinn's Wolf,#008000,-9.074448930607336e-05,-0.0001935618703151345
"Arlinn, Voice of the Pack",#008000,-9.047578771797268e-05,-0.000430809398046413
Arboreal Grazer,#008000,-0.000100706267118515,3.196690674229704e-05
Turret Ogre,#FF0000,-0.00022598440541796952,-0.00013246180204852
Tibalt's Rager,#FF0000,-0.0002684591730097804,0.00024686325760025335
"Tibalt, Rakish Instigator",#FF0000,-0.00027814447764198285,0.00023120997407445178
Spellgorger Weird,#FF0000,-0.0002429364003675442,4.841032098455667e-05
Sarkhan's Catharsis,#FF0000,-0.0002154599114237921,-0.00020954515921428303
Sarkhan the Masterless,#FF0000,-0.00021582797017667872,-0.0002122603871898882
Samut's Sprint,#FF0000,-0.00033850348732633405,0.0006693627002691328
Raging Kronch,#FF0000,-0.00024286791349311762,4.6483484332400434e-05
"Neheb, Dreadhorde Champion",#FF0000,-0.00022886430227291753,-0.00012199633535983704
Nahiri's Stoneblades,#FF0000,-0.0002973851845894017,0.00042008528050171935
Mizzium Tank,#FF0000,-0.00025544993036631804,7.713465802757307e-05
"Krenko, Tin Street Kingpin",#FF0000,-0.0002522343127140027,6.647785126683069e-05
Jaya's Greeting,#FF0000,-0.00029399567081989065,0.00040316627227158255
"Jaya, Venerated Firemage",#FF0000,-0.0002159297254700841,-0.00020701311462414858
Invading Manticore,#FF0000,-0.00018440837748378926,-0.00033978983074951834
"Ilharg, the Raze-Boar",#FF0000,-0.0002070994248652001,-0.0002625764213328367
Honor the God-Pharaoh,#FF0000,-0.0002700029527685976,0.00021554886704871278
Heartfire,#FF0000,-0.00029398154989114994,0.0004032340040170946
Grim Initiate,#FF0000,-0.00031274620517929036,0.0005400896757131883
Goblin Assault Team,#FF0000,-0.00022554414908651578,-0.00013168355820510007
Goblin Assailant,#FF0000,-0.0002679905027874816,0.00024230004218230182
Finale of Promise,#FF0000,-0.0003004519302166356,0.00042135587700706196
Dreadhorde Twins,#FF0000,-0.0002256301530739097,-0.0001318018017533066
Dreadhorde Arcanist,#FF0000,-0.00026970617502166316,0.0002536288998912404
Devouring Hellion,#FF0000,-0.0002435821633757215,4.751012978235588e-05
Demolish,#FF0000,-0.00024499489604890484,-8.677481082267876e-06
Cyclops Electromancer,#FF0000,-0.0002046606012273547,-0.00026305193408929884
Chandra's Triumph,#FF0000,-0.00029666340023897886,0.0004156129301535776
Chandra's Pyrohelix,#FF0000,-0.000299424258449771,0.00043058934283737296
"Chandra, Fire Artisan",#FF0000,-0.00024851206452802913,7.92315905005076e-06
Chainwhip Cyclops,#FF0000,-0.00020537221857998102,-0.00026407329228362957
Burning Prophet,#FF0000,-0.00027209230713007537,0.0002655920504315492
Bond of Passion,#FF0000,-0.00018987208483602688,-0.0003148630185550398
Bolt Bend,#FF0000,-0.00024494186554427507,-1.4181102906505884e-05
Blindblast,#FF0000,-0.0002670263357358706,0.00019880971244397167
Ahn-Crop Invader,#FF0000,-0.00024495403419790755,4.859871799183812e-05
Vraska's Finisher,#000000,2.4643004263744036e-05,-0.0002643502242727748
Vizier of the Scorpion,#000000,2.240627553434961e-05,-0.0002631388000662554
Vampire Opportunist,#000000,1.7498044079640522e-05,-0.00017052075076311142
Unlikely Aid,#000000,-7.978973141245909e-06,-7.095049180499289e-05
Toll of the Invasion,#000000,-6.283150826307346e-06,-0.00013834243478617455
Tithebearer Giant,#000000,-1.952282728836527e-05,-0.0004616557597971485
Spark Reaper,#000000,1.5444008778407603e-05,-0.00025853355486394887
Spark Harvest,#000000,-5.672444125762936e-06,-3.797832792125315e-05
Sorin's Thirst,#000000,-8.666523417156447e-06,-6.879860766763754e-05
Shriekdiver,#000000,2.0230667550022432e-05,-0.0002600410168646273
Price of Betrayal,#000000,-4.985000932337946e-06,-3.857723275633263e-05
Ob Nixilis's Cruelty,#000000,-4.916220381171791e-06,-0.00014517052040318248
"Ob Nixilis, the Hate-Twisted",#000000,8.54434501571067e-06,-0.00039300843526193194
Massacre Girl,#000000,9.001413913824203e-06,-0.0004314217348908924
Liliana's Triumph,#000000,-6.93507234224832e-06,-7.123929104682633e-05
"Liliana, Dreadhorde General",#000000,-1.747410471505074e-05,-0.0004502835701517465
Lazotep Reaver,#000000,2.0934369203700334e-05,-0.00016751369429726675
Lazotep Behemoth,#000000,3.531362535601052e-06,-0.0004304972104143235
Kaya's Ghostform,#000000,-7.659374375893257e-07,-4.3176601024686876e-05
Herald of the Dreadhorde,#000000,1.3917739418000626e-05,-0.00035931343050957113
God-Eternal Bontu,#000000,7.698424340171474e-06,-0.0004326008836885155
Finale of Eternity,#000000,-8.456242472237486e-06,-6.985395840826141e-05
Eternal Taskmaster,#000000,1.4062940564381092e-05,-0.00016920863857314882
The Elderspell,#000000,-8.752957103747838e-06,-6.987716147118313e-05
Duskmantle Operative,#000000,1.8127107048932247e-05,-0.00016948605433468502
Dreadmalkin,#000000,1.660948476596711e-05,-0.0001000314439244689
Dreadhorde Invasion,#000000,-8.451984671158373e-06,-7.45039043966069e-05
Deliver Unto Evil,#000000,-4.556734273920783e-06,-0.00014402979440172333
Davriel's Shadowfugue,#000000,4.286374722507922e-06,-0.0002622743080624447
"Davriel, Rogue Shadowmage",#000000,2.6664010346215597e-06,-0.00015739941191108485
Command the Dreadhorde,#000000,-2.032993835795363e-05,-0.00044883149098263173
Charity Extractor,#000000,1.3202987046243997e-05,-0.00036422535725658004
Bond of Revival,#000000,7.518703435747335e-06,-0.00039312888405795425
Bolas's Citadel,#000000,-1.8658405126926113e-05,-0.0004483139732176704
Bleeding Edge,#000000,-4.464506814335666e-06,-0.0001439316117832963
Banehound,#000000,3.862879645450871e-06,-8.709638743811835e-05
Aid the Fallen,#000000,-7.527558138473478e-06,-7.080160707963811e-05
Wall of Runes,#0000FF,-0.00021494191224338772,0.00024748510861748326
Totally Lost,#0000FF,-0.00017987305685494706,-0.00026839629423439445
Thunder Drake,#0000FF,-0.00017577631180018863,-0.00021508817791987897
Teferi's Time Twist,#0000FF,-0.00022858182409188303,0.00027046051013425573
Tamiyo's Epiphany,#0000FF,-0.00020098309430887008,-5.6031536460479466e-05
Stealth Mission,#0000FF,-0.00021358536552053812,0.00011676474986326726
Spellkeeper Weird,#0000FF,-0.00018447190068464488,-6.96305539311683e-05
Spark Double,#0000FF,-0.00017547350702829228,-0.00021464076593657373
Sky Theater Strix,#0000FF,-0.00019401015516174304,6.193713224339985e-05
Silent Submersible,#0000FF,-0.00019554057207212043,9.260695969469246e-05
Rescuer Sphinx,#0000FF,-0.00017655588150622287,-0.0002140074353655751
Relentless Advance,#0000FF,-0.00019914356396513093,-5.648036944367245e-05
No Escape,#0000FF,-0.00021388534261033515,0.00011657441544546983
Narset's Reversal,#0000FF,-0.00023211919679180361,0.0002715454283162952
"Narset, Parter of Veils",#0000FF,-0.00021594673563594957,0.0001128212385127231
Naga Eternal,#0000FF,-0.00018439707344554537,-7.000890358771231e-05
Lazotep Plating,#0000FF,-0.00022942145939554848,0.0002716937831527359
Kiora's Dambreaker,#0000FF,-0.00014431620329574926,-0.0003982036093905868
Kasmina's Transmutation,#0000FF,-0.00022164240348796453,0.00024131355680733152
"Kasmina, Enigmatic Mentor",#0000FF,-0.00020255996701284157,-6.002547284184828e-05
Jace's Triumph,#0000FF,-0.00021641237192507836,0.00011966036262128568
"Jace, Wielder of Mysteries",#0000FF,-0.00020213187044037766,-5.7724456564096105e-05
God-Eternal Kefnet,#0000FF,-0.000176028971529593,-0.00021771918431525022
Flux Channeler,#0000FF,-0.0001844138326818225,-6.918079662350173e-05
Finale of Revelation,#0000FF,-0.0002304638738072068,0.00027357664674736366
"Fblthp, the Lost",#0000FF,-0.0001949937394901304,8.294433251064391e-05
Eternal Skylord,#0000FF,-0.0001648887245367191,-0.0003319133045171838
Erratic Visionary,#0000FF,-0.00019614472267094694,7.51457142829869e-05
Crush Dissent,#0000FF,-0.00019975867480960042,-6.710585948285709e-05
Contentious Plan,#0000FF,-0.0002283502702332473,0.0002628499873124856
Commence the Endgame,#0000FF,-0.0001501025394793918,-0.0003793916084786294
Callous Dismissal,#0000FF,-0.00022847809040587073,0.00026297443709240656
Bond of Insight,#0000FF,-0.00019924036722082636,-5.6226589378711464e-05
Aven Eternal,#0000FF,-0.00018115594598415043,-7.615515792845489e-05
Augur of Bolas,#0000FF,-0.0001955067057776583,7.233968821869175e-05
Ashiok's Skulker,#0000FF,-0.00016359047843092302,-0.0003325706009501805
War Screecher,#FFFFFF,0.000106017378421193,-0.000172538548808171
Wanderer's Strike,#FFFFFF,8.142640649273811e-05,-0.0003643611354837089
The Wanderer,#FFFFFF,9.321819751424435e-05,-0.00029151093090683624
Trusted Pegasus,#FFFFFF,0.00010575453706373533,-0.0002536161865738034
Topple the Statue,#FFFFFF,8.915325915528255e-05,-0.0001927315790922114
"Tomik, Distinguished Advokist",#FFFFFF,9.90621949393195e-05,-0.00017613661439879843
Teyo's Lightshield,#FFFFFF,0.00010532873192027246,-0.00025290961556943245
"Teyo, the Shieldmage",#FFFFFF,8.80677799671547e-05,-0.0001977743436591696
Sunblade Angel,#FFFFFF,4.685377080993552e-05,-0.00043299544043083317
Single Combat,#FFFFFF,7.854069639277132e-05,-0.0003672700028978198
Rising Populace,#FFFFFF,0.00010661388691122017,-0.00025471988041632707
Ravnica at War,#FFFFFF,9.2585770362948e-05,-0.0002902065722553315
Rally of Wings,#FFFFFF,8.922103966414109e-05,-0.0001295921970624119
Prison Realm,#FFFFFF,8.908476216941976e-05,-0.00019937537078600556
Pouncing Lynx,#FFFFFF,0.0001046877971058238,-0.00017558526305056667
Parhelion II,#FFFFFF,1.3446257132729908e-05,-0.00045192288139062634
Martyr for the Cause,#FFFFFF,0.00010586986534943322,-0.000174330395180436
Makeshift Battalion,#FFFFFF,0.00010529637041068017,-0.0002525948534330317
Loxodon Sergeant,#FFFFFF,0.00010346614350438454,-0.00033368368023129467
Law-Rune Enforcer,#FFFFFF,8.25474169589934e-05,-0.00011774532473854511
Ironclad Krovod,#FFFFFF,0.00010649965067481573,-0.0003317261456984253
Ignite the Beacon,#FFFFFF,8.108450020254427e-05,-0.00036756201832882987
Grateful Apparition,#FFFFFF,0.00010266736385213596,-0.00017711385235595547
God-Eternal Oketra,#FFFFFF,8.599271689143092e-05,-0.0003903606898106298
Gideon's Triumph,#FFFFFF,8.988478463584743e-05,-0.00012986716404538606
Gideon's Sacrifice,#FFFFFF,8.000258291280247e-05,-8.918610537578279e-05
Finale of Glory,#FFFFFF,9.053591416737056e-05,-0.00013019880082234628
Enforcer Griffin,#FFFFFF,8.04310813304115e-05,-0.0003948418210853229
Divine Arrow,#FFFFFF,8.942428257210077e-05,-0.00012946756354658535
Defiant Strike,#FFFFFF,7.945126285311235e-05,-8.777934733965093e-05
Charmed Stray,#FFFFFF,8.255712380146416e-05,-0.0001171239615242823
Bulwark Giant,#FFFFFF,4.705826286338771e-05,-0.00043098921688326515
Bond of Discipline,#FFFFFF,8.084384623847746e-05,-0.00036510824308282243
Battlefield Promotion,#FFFFFF,8.982252344215383e-05,-0.00012942318684075913
Ajani's Pridemate,#FFFFFF,0.000104242601796352,-0.00017551650336544543
Ugin's Conjurant,#777777,-0.0003679387639325431,0.0007806574545668509
"Ugin, the Ineffable",#777777,-0.00021196197176053794,-0.0002532279301685012
"Karn, the Great Creator",#777777,-0.00027414290866099037,8.14067881104999e-05
Mox Opal,#777777,-0.0003768947032745814,0.0008180843079543561
Mirri's Guile,#008000,-0.00011985164923969894,0.000116610045481643
Cast Down,#000000,-8.775459690442673e-06,-6.875668419973527e-05
Gate Colossus,#777777,-0.00016940261687796676,-0.00037920676262132323
Rakdos Firewheeler,#FFD700,0.0005155399695998221,2.7876405099323354e-05
"Lavinia, Azorius Renegade",#FFD700,0.0008438519044287734,0.0003252497437864821
Simic Ascendancy,#FFD700,0.000765794908069098,0.0002609054673303464
Ooze,#008000,-0.00013901934533075498,0.0001949994385823555
Wurm,#008000,-0.00010419974626128181,9.686979134551959e-05
Saproling,#008000,-0.00010417430517128502,9.68669280402073e-05
Cleric,#FFD700,0.0008751386098505933,0.00035351092712644313
Bat,#000000,-4.871914440659642e-06,-4.01317151716241e-05
Spirit,#FFFFFF,6.081456077351362e-05,-9.029066029242668e-05
Bird,#FFD700,0.0008297439045352011,0.0003171769492307558
Simic Growth Chamber,#FFD700,0.0007076426020433642,0.00023409147907165926
Simic Signet,#FFD700,0.0007651750768886948,0.0002602421858615958
Zameck Guildmage,#FFD700,0.0007654938286335353,0.0002601022153323066
Vorel of the Hull Clade,#FFD700,0.0007677743597851701,0.00025891855316459813
Voidslime,#FFD700,0.0007654770937681648,0.0002581823797927884
Urban Evolution,#FFD700,0.0007610720788224235,0.0002459632619514578
Trygon Predator,#FFD700,0.0007670079082796977,0.000258148836723115
Simic Sky Swallower,#FFD700,0.0006921583521107045,0.0001718600234209192
Progenitor Mimic,#FFD700,0.0007364277452920642,0.00021794367924569385
Plaxcaster Frogling,#FFD700,0.000766930018054552,0.0002580808239902746
Omnibian,#FFD700,0.0007673853111570466,0.00025486776954227337
Nimbus Swimmer,#FFD700,0.0007645772111502683,0.00025931804039279943
"Momir Vig, Simic Visionary",#FFD700,0.0007609257829698078,0.0002455293316380446
Fathom Mage,#FFD700,0.0007677352355313009,0.0002552231480635742
Experiment Kraj,#FFD700,0.0007402418765019796,0.0002216398706606746
Elusive Krasis,#FFD700,0.000767472648679335,0.00025856292498355383
Coiling Oracle,#FFD700,0.0007652374814403893,0.00025990904260336626
Vinelasher Kudzu,#008000,-9.135514413720001e-05,-8.953976485948426e-05
Miming Slime,#008000,-0.00012150904915759902,-1.4543103608119383e-05
Gyre Sage,#008000,-9.469393197603993e-05,-8.814341169276702e-05
Experiment One,#008000,-9.648063053749796e-05,2.1279993164193942e-05
Cytoplast Root-Kin,#008000,-8.718954745521199e-05,-0.00032063430168497673
Rapid Hybridization,#0000FF,-0.0002352346212408085,0.0003568594682974124
Cloudfin Raptor,#0000FF,-0.0002108228440676962,0.00023805034155911762
"Zegana, Utopian Speaker",#FFD700,0.0007672755198670662,0.00025463271808538453
Gruul Turf,#FFD700,0.00027045757981353176,-2.3089700233609935e-05
Gruul Signet,#FFD700,0.0003479530116931839,-3.3262872771501806e-05
Zhur-Taa Swine,#FFD700,0.00032931959083770164,-0.00015586246326905785
Zhur-Taa Druid,#FFD700,0.0003545290157782621,-3.536116592336465e-05
"Ulasht, the Hate Seed",#FFD700,0.0003614798025925329,-0.0001056720304325185
Scab-Clan Mauler,#FFD700,0.0003530577322845483,-3.5104752906129e-05
Savageborn Hydra,#FFD700,0.0003531440059179067,-3.519831448795291e-05
Savage Twister,#FFD700,0.00034792480079626854,-3.290383053656143e-05
Rumbling Slum,#FFD700,0.0003651964005793716,-0.00010132516680472805
Rubblehulk,#FFD700,0.0001048722378152682,-0.00025341015943383617
Rubblebelt Raiders,#FFD700,0.0003606089856668024,-0.00010588069209113814
Pit Fight,#FFD700,0.00034782865283429086,-3.2243825009586576e-05
Gruul Charm,#FFD700,0.0003478500827600798,-3.219218709092365e-05
Giant Solifuge,#FFD700,0.00036454125730961667,-0.00010136872592642873
Ghor-Clan Rampager,#FFD700,0.00036202762128137087,-0.00010435982961831925
Burning-Tree Shaman,#FFD700,0.00037271551665387,-5.8820876598166325e-05
Burning-Tree Emissary,#FFD700,0.0003529850316569006,-3.603502430987231e-05
Borborygmos,#FFD700,0.0002262166894508714,-0.0002738682284375529
Wurmweaver Coil,#008000,-9.016971763370617e-05,-0.00043234122907133616
Wasteland Viper,#008000,-9.604865469993798e-05,2.4221977845980797e-05
Skarrgan Pit-Skulk,#008000,-9.9431041971583e-05,3.1914698020400716e-05
Protean Hulk,#008000,-8.488379146522027e-05,-0.00046392385710433524
Birds of Paradise,#008000,-0.00010101804283359836,3.581099513157513e-05
Skarrgan Firebird,#FF0000,-0.00018242030997744476,-0.00034302350409456906
"Ruric Thar, the Unbowed",#FFD700,0.00026778578720324127,-0.00023190495422908402
Rakdos Carnarium,#FFD700,0.00041175677588627026,4.0669514300883856e-05
Rakdos Signet,#FFD700,0.0005081728415931796,8.185442262541744e-05
Rakdos Keyrune,#FFD700,0.0005167232919651674,6.587139063020375e-05
Wrecking Ball,#FFD700,0.000507969022647857,3.0191825471935797e-05
Riot Spikes,#FFD700,0.0004600428328573261,6.270370277814666e-05
Rakdos's Return,#FFD700,0.0005036271733318856,7.970679323677925e-05
Rakdos the Defiler,#FFD700,0.00043186240527716993,-7.10655381007675e-05
Rakdos Shred-Freak,#FFD700,0.0005024334425740144,6.238731820903768e-05
Rakdos Guildmage,#FFD700,0.0005028950296956269,6.274711985811688e-05
Rakdos Charm,#FFD700,0.0005020032738550786,7.782294448521068e-05
Rakdos Cackler,#FFD700,0.00046418922041731683,6.587881636998855e-05
Master of Cruelties,#FFD700,0.00048209401801244025,-1.827492385153932e-05
