name,color,x,y
Mountain,#FF0000,-7.021255887683559e-06,2.7363578280164177e-05
Swamp,#000000,-4.934369331929383e-06,1.3310119306909587e-05
Island,#0000FF,-6.581327778665644e-06,2.4256444551964003e-05
Plains,#FFFFFF,-3.235838310519441e-06,2.61747408709929e-06
Mobilized District,#777777,-7.344605418084875e-06,2.9718535847451757e-05
Karn's Bastion,#777777,-7.344634644893133e-06,2.9718768502531634e-05
Interplanar Beacon,#777777,-7.34465109018504e-06,2.9718886789660027e-05
Gateway Plaza,#777777,-7.344649672572848e-06,2.9718873538062905e-05
Emergence Zone,#777777,-7.344739731700875e-06,2.9719586780739877e-05
Blast Zone,#777777,-7.344698256419775e-06,2.971925740719215e-05
Saheeli's Silverwing,#777777,-7.168529360038922e-06,2.8297815480351307e-05
Prismite,#777777,-7.236777628158365e-06,2.8850881328203878e-05
Mana Geode,#777777,-7.222058965815109e-06,2.8726724600938034e-05
Iron Bully,#777777,-7.2004690356821795e-06,2.85568724825489e-05
Guild Globe,#777777,-7.259861716374885e-06,2.9032776784563355e-05
God-Pharaoh's Statue,#777777,-7.1317448119819e-06,2.7993090422369575e-05
Firemind Vessel,#777777,-7.187782263815842e-06,2.844895276963053e-05
"Vraska, Swarm's Eminence",#FFD700,0.0002165376338196501,-0.0010395351109335736
"Samut, Tyrant Smasher",#FFD700,5.445964967697473e-06,-4.84845998479777e-05
"Saheeli, Sublime Artificer",#FFD700,-1.56241405954037e-07,-1.5956871619275556e-05
"Nahiri, Storm of Stone",#FFD700,3.321247808546944e-05,-0.00020156565097752128
"Kiora, Behemoth Beckoner",#FFD700,6.1000338528099045e-05,-0.0003485565369334031
"Kaya, Bane of the Dead",#FFD700,0.00040606106177691435,-0.001534101897519483
"Huatli, the Sun's Heart",#FFD700,0.0002822084621075285,-0.0012634681799340835
"Dovin, Hand of Control",#FFD700,0.00015281113477300727,-0.0007885011327974749
"Ashiok, Dream Render",#FFD700,0.00010146740293311839,-0.0005508891560151998
"Angrath, Captain of Chaos",#FFD700,1.554628581497775e-05,-0.00010537335457051961
Widespread Brutality,#FFD700,1.5530474269609813e-05,-0.00010528959982343777
Tyrant's Scorn,#FFD700,0.00010040012836189293,-0.0005487048193026036
"Tolsimir, Friend to Wolves",#FFD700,0.0002975607229202313,-0.0012862735748340438
Time Wipe,#FFD700,0.00015763828135161406,-0.0007993652191273135
Tenth District Legionnaire,#FFD700,3.247015503159568e-05,-0.00019896985810054392
"Teferi, Time Raveler",#FFD700,0.00015281821632302944,-0.0007885246120854687
"Tamiyo, Collector of Tales",#FFD700,6.171937277549211e-05,-0.0003506855686717384
"Storrev, Devkarin Lich",#FFD700,0.0002168968770146647,-0.0010383680369916285
Soul Diviner,#FFD700,0.00010019863783147249,-0.0005470371173956367
"Sorin, Vengeful Bloodlord",#FFD700,0.0003821179136328302,-0.0014985026881911942
Solar Blaze,#FFD700,3.317636979869854e-05,-0.00020138383919488542
Rubblebelt Rioters,#FFD700,5.3431091338518175e-06,-4.8057008699284034e-05
Role Reversal,#FFD700,-1.6243214041915691e-07,-1.5921779829332954e-05
"Roalesk, Apex Hybrid",#FFD700,6.25771919786635e-05,-0.00035325678512753187
Ral's Outburst,#FFD700,-1.0709503091524329e-07,-1.6196283441788204e-05
"Ral, Storm Conduit",#FFD700,-9.873302796516192e-08,-1.624407983099136e-05
Pledge of Unity,#FFD700,0.000281837467723484,-0.0012625635187221934
Oath of Kaya,#FFD700,0.0003708686225979714,-0.0014828770029109168
Niv-Mizzet Reborn,#FFD700,0.02832333303498173,0.01621276944888396
Neoform,#FFD700,6.049181099909914e-05,-0.00034747440376135927
Merfolk Skydiver,#FFD700,6.027915920409013e-05,-0.00034610270261871857
Mayhem Devil,#FFD700,1.5318553630454372e-05,-0.00010444776918530921
Living Twister,#FFD700,5.3401670553375254e-06,-4.804074509497336e-05
Leyline Prowler,#FFD700,0.0002126462970939053,-0.0010302509927079687
Invade the City,#FFD700,-1.6230823340788503e-07,-1.5922530597632445e-05
Huatli's Raptor,#FFD700,0.00027695129455927535,-0.001253798573391919
Heartwarming Redemption,#FFD700,3.314769884389821e-05,-0.00020123854690396305
Gleaming Overseer,#FFD700,0.00010120237504599926,-0.0005490653960585118
"Feather, the Redeemed",#FFD700,3.2779890281998126e-05,-0.00019992818414784827
Enter the God-Eternals,#FFD700,0.0001043027861671484,-0.000558498887095016
Elite Guardmage,#FFD700,0.00015485328956694173,-0.0007911603955129114
Dreadhorde Butcher,#FFD700,1.5178052623819979e-05,-0.00010398085896650309
Dovin's Veto,#FFD700,0.00015081602433278285,-0.000784849115699488
Domri's Ambush,#FFD700,5.271167178983711e-06,-4.7771408052995995e-05
"Domri, Anarch of Bolas",#FFD700,5.343857248170704e-06,-4.804655659526421e-05
Despark,#FFD700,0.00036029075663801226,-0.0014689212456184184
Deathsprout,#FFD700,0.00021618517560624678,-0.001038468995397037
Cruel Celebrant,#FFD700,0.0003627029819676246,-0.0014701604519760428
Casualties of War,#FFD700,0.00022554075449479126,-0.0010579498273493027
Bioessence Hydra,#FFD700,6.248707720079151e-05,-0.0003528246514707115
Angrath's Rampage,#FFD700,1.5223222253625902e-05,-0.00010426086779097103
"Ajani, the Greathearted",#FFD700,0.00028873727948635643,-0.001273698228904511
Wardscale Crocodile,#008000,-5.760497375903583e-06,1.8541157207326673e-05
Vivien's Grizzly,#008000,-5.8179512420702995e-06,1.896075709123441e-05
Vivien's Arkbow,#008000,-5.874844968744249e-06,1.938755113907148e-05
"Vivien, Champion of the Wilds",#008000,-5.84145078254538e-06,1.9137299328308545e-05
Thundering Ceratok,#008000,-5.760268781627034e-06,1.8540095395617057e-05
Storm the Citadel,#008000,-5.780736782543125e-06,1.8691814964845528e-05
Steady Aim,#008000,-5.87471520622738e-06,1.9385071771232e-05
Snarespinner,#008000,-5.850060423911544e-06,1.919999779829891e-05
Return to Nature,#008000,-5.874657001777889e-06,1.9384830188183036e-05
Primordial Wurm,#008000,-5.7359851872237975e-06,1.836600300683021e-05
Pollenbright Druid,#008000,-5.850287922336536e-06,1.920144838956051e-05
Planewide Celebration,#008000,-5.7317284126586366e-06,1.8341564422231652e-05
Paradise Druid,#008000,-5.850173165285207e-06,1.9200853758941154e-05
Nissa's Triumph,#008000,-5.874779827660947e-06,1.9386113042776752e-05
"Nissa, Who Shakes the World",#008000,-5.780259315554132e-06,1.868937048470529e-05
New Horizons,#008000,-5.841073438478216e-06,1.913441151270095e-05
"Mowu, Loyal Companion",#008000,-5.787570474162655e-06,1.8739779379413032e-05
Kronch Wrangler,#008000,-5.850222538547576e-06,1.9201145202220674e-05
Kraul Stinger,#008000,-5.8180947721121534e-06,1.8962105552700073e-05
"Jiang Yanggu, Wildcrafter",#008000,-5.841725806877726e-06,1.913885358747775e-05
God-Eternal Rhonas,#008000,-5.759394865781817e-06,1.8536156278576577e-05
Giant Growth,#008000,-5.907973965381234e-06,1.963948411916068e-05
Forced Landing,#008000,-5.874680227700816e-06,1.9384888985698934e-05
Finale of Devastation,#008000,-5.8748257658122515e-06,1.938645393878271e-05
Evolution Sage,#008000,-5.818192004248915e-06,1.8962293839924783e-05
Courage in Crisis,#008000,-5.841719782868413e-06,1.913853014631292e-05
Challenger Troll,#008000,-5.760166548119088e-06,1.853949082096424e-05
Centaur Nurturer,#008000,-5.787927371151349e-06,1.8740784996694397e-05
Bond of Flourishing,#008000,-5.8746398855627215e-06,1.938535564360945e-05
Bloom Hulk,#008000,-5.787815097904825e-06,1.874006312027519e-05
Band Together,#008000,-5.841868998009015e-06,1.913868555053126e-05
Awakening of Vitu-Ghazi,#008000,-5.7810206817369095e-06,1.8692896556552123e-05
Arlinn's Wolf,#008000,-5.818036116108362e-06,1.8961386439117932e-05
"Arlinn, Voice of the Pack",#008000,-5.753567661184818e-06,1.8497800826764263e-05
Arboreal Grazer,#008000,-5.883148697707691e-06,1.9449972884635408e-05
Turret Ogre,#FF0000,-6.850138720913172e-06,2.600135920964833e-05
Tibalt's Rager,#FF0000,-6.915426263450431e-06,2.652173829198709e-05
"Tibalt, Rakish Instigator",#FF0000,-6.904394584348281e-06,2.6429095510152942e-05
Spellgorger Weird,#FF0000,-6.881027582382642e-06,2.6247335556608166e-05
Sarkhan's Catharsis,#FF0000,-6.84149515450128e-06,2.592733129207539e-05
Sarkhan the Masterless,#FF0000,-6.842199441306346e-06,2.5933716557448204e-05
Samut's Sprint,#FF0000,-6.979559386430018e-06,2.7029239364333843e-05
Raging Kronch,#FF0000,-6.880895469281036e-06,2.6246291482022586e-05
"Neheb, Dreadhorde Champion",#FF0000,-6.8508808402417736e-06,2.6007636318814277e-05
Nahiri's Stoneblades,#FF0000,-6.939913118691371e-06,2.6712144113501614e-05
Mizzium Tank,#FF0000,-6.8824599679336394e-06,2.6259001707936358e-05
"Krenko, Tin Street Kingpin",#FF0000,-6.88199798122587e-06,2.6255458704225162e-05
Jaya's Greeting,#FF0000,-6.9399462748321245e-06,2.6712406273929122e-05
"Jaya, Venerated Firemage",#FF0000,-6.8421590227686385e-06,2.593321793928242e-05
Invading Manticore,#FF0000,-6.799391452253071e-06,2.5596300407399318e-05
"Ilharg, the Raze-Boar",#FF0000,-6.823581396377206e-06,2.5790030460214617e-05
Honor the God-Pharaoh,#FF0000,-6.904002097467687e-06,2.6425556610570543e-05
Heartfire,#FF0000,-6.939944830812067e-06,2.6712406134113364e-05
Grim Initiate,#FF0000,-6.953264693574043e-06,2.6823948065003498e-05
Goblin Assault Team,#FF0000,-6.850083795198578e-06,2.600087714323364e-05
Goblin Assailant,#FF0000,-6.915498421994168e-06,2.6522250955161e-05
Finale of Promise,#FF0000,-6.940446112214686e-06,2.6716558620387957e-05
Dreadhorde Twins,#FF0000,-6.8501579655809045e-06,2.6001455301306884e-05
Dreadhorde Arcanist,#FF0000,-6.91558843381298e-06,2.652302941800671e-05
Devouring Hellion,#FF0000,-6.880940759321692e-06,2.6246628955704906e-05
Demolish,#FF0000,-6.871105272699604e-06,2.6163476842908865e-05
Cyclops Electromancer,#FF0000,-6.82273970884423e-06,2.5782765235975475e-05
Chandra's Triumph,#FF0000,-6.939974776512209e-06,2.6712592942806533e-05
Chandra's Pyrohelix,#FF0000,-6.939925198423368e-06,2.6712261155601035e-05
"Chandra, Fire Artisan",#FF0000,-6.871458367270072e-06,2.6166693681474993e-05
Chainwhip Cyclops,#FF0000,-6.822851724953336e-06,2.5783755961455198e-05
Burning Prophet,#FF0000,-6.9156530814646815e-06,2.6523596992773846e-05
Bond of Passion,#FF0000,-6.816449671433881e-06,2.572803926520813e-05
Bolt Bend,#FF0000,-6.870622678062896e-06,2.615946147998576e-05
Blindblast,#FF0000,-6.903547349000843e-06,2.642188282050742e-05
Ahn-Crop Invader,#FF0000,-6.880648318931933e-06,2.6244230424495126e-05
Vraska's Finisher,#000000,-4.824641300366275e-06,1.2516078557815592e-05
Vizier of the Scorpion,#000000,-4.824029138581163e-06,1.2512700867557545e-05
Vampire Opportunist,#000000,-4.857090986693834e-06,1.2739779343340545e-05
Unlikely Aid,#000000,-4.880506879779745e-06,1.2912526532654265e-05
Toll of the Invasion,#000000,-4.848287217679538e-06,1.2688782214742832e-05
Tithebearer Giant,#000000,-4.7291824473254546e-06,1.1889770465653986e-05
Spark Reaper,#000000,-4.824253872953217e-06,1.2513968830515559e-05
Spark Harvest,#000000,-4.909803516401986e-06,1.312443787515435e-05
Sorin's Thirst,#000000,-4.8806666994278695e-06,1.2913447778943419e-05
Shriekdiver,#000000,-4.824124995260731e-06,1.2513343338805574e-05
Price of Betrayal,#000000,-4.909846965328735e-06,1.31247023769872e-05
Ob Nixilis's Cruelty,#000000,-4.848562690665863e-06,1.2689909372300155e-05
"Ob Nixilis, the Hate-Twisted",#000000,-4.779821691242238e-06,1.2232032484600275e-05
Massacre Girl,#000000,-4.75624846025614e-06,1.2065310783603808e-05
Liliana's Triumph,#000000,-4.880729785602704e-06,1.291387576051543e-05
"Liliana, Dreadhorde General",#000000,-4.7461750562781204e-06,1.2015584966567299e-05
Lazotep Reaver,#000000,-4.857125804776544e-06,1.2740247204064309e-05
Lazotep Behemoth,#000000,-4.759206009311137e-06,1.2082014105063362e-05
Kaya's Ghostform,#000000,-4.909408194390929e-06,1.3121935029184894e-05
Herald of the Dreadhorde,#000000,-4.791191967598412e-06,1.2291852481937837e-05
God-Eternal Bontu,#000000,-4.756493320093468e-06,1.2066556532752668e-05
Finale of Eternity,#000000,-4.880112211456456e-06,1.2910664994057365e-05
Eternal Taskmaster,#000000,-4.857059308008866e-06,1.273852712779418e-05
The Elderspell,#000000,-4.880520665117905e-06,1.291314181685623e-05
Duskmantle Operative,#000000,-4.857002633489102e-06,1.2739380456445993e-05
Dreadmalkin,#000000,-4.887822477688506e-06,1.2956964775303891e-05
Dreadhorde Invasion,#000000,-4.879570760701834e-06,1.290728950196275e-05
Deliver Unto Evil,#000000,-4.848644547144669e-06,1.2690965369717415e-05
Davriel's Shadowfugue,#000000,-4.8141280010323215e-06,1.2458012065279889e-05
"Davriel, Rogue Shadowmage",#000000,-4.8468819511210634e-06,1.268048829195761e-05
Command the Dreadhorde,#000000,-4.749161474784267e-06,1.2033520441559972e-05
Charity Extractor,#000000,-4.7917328660232915e-06,1.229508228290365e-05
Bond of Revival,#000000,-4.781010074718196e-06,1.2239065866076318e-05
Bolas's Citadel,#000000,-4.746812302050014e-06,1.2019871595983375e-05
Bleeding Edge,#000000,-4.848660001183325e-06,1.2691080593837552e-05
Banehound,#000000,-4.887909342537429e-06,1.295821988452688e-05
Aid the Fallen,#000000,-4.8807578400125245e-06,1.2914529156783482e-05
Wall of Runes,#0000FF,-6.517145227994413e-06,2.375316541556075e-05
Totally Lost,#0000FF,-6.4115084077186076e-06,2.2928451432326428e-05
Thunder Drake,#0000FF,-6.418504157805908e-06,2.2985045524570775e-05
Teferi's Time Twist,#0000FF,-6.506209433019255e-06,2.366330040674457e-05
Tamiyo's Epiphany,#0000FF,-6.440215545322155e-06,2.315052581171808e-05
Stealth Mission,#0000FF,-6.4720150524731806e-06,2.3396606503434153e-05
Spellkeeper Weird,#0000FF,-6.448690718434736e-06,2.3218930510572874e-05
Spark Double,#0000FF,-6.4185952680628575e-06,2.2986157401589467e-05
Sky Theater Strix,#0000FF,-6.481419873234558e-06,2.3473362081109446e-05
Silent Submersible,#0000FF,-6.482935221985307e-06,2.348566117505881e-05
Rescuer Sphinx,#0000FF,-6.41856190842045e-06,2.298596371475336e-05
Relentless Advance,#0000FF,-6.440249412789264e-06,2.3150593605412953e-05
No Escape,#0000FF,-6.471702586250378e-06,2.3394014182857596e-05
Narset's Reversal,#0000FF,-6.5062096166449815e-06,2.3663399821537156e-05
"Narset, Parter of Veils",#0000FF,-6.472125122596095e-06,2.3398137663562162e-05
Naga Eternal,#0000FF,-6.448522387919861e-06,2.3217461297566397e-05
Lazotep Plating,#0000FF,-6.506271399906347e-06,2.3663778535263066e-05
Kiora's Dambreaker,#0000FF,-6.36889683394509e-06,2.260374049459584e-05
Kasmina's Transmutation,#0000FF,-6.506265213172171e-06,2.366446456052381e-05
"Kasmina, Enigmatic Mentor",#0000FF,-6.44027364524116e-06,2.3151461495309614e-05
Jace's Triumph,#0000FF,-6.4719755013405225e-06,2.339668230810913e-05
"Jace, Wielder of Mysteries",#0000FF,-6.440351560031644e-06,2.3151920153390422e-05
God-Eternal Kefnet,#0000FF,-6.4191311665942206e-06,2.2991164843902597e-05
Flux Channeler,#0000FF,-6.448483457829564e-06,2.3217169795342945e-05
Finale of Revelation,#0000FF,-6.5066379175253585e-06,2.3666811365364387e-05
"Fblthp, the Lost",#0000FF,-6.482344196302395e-06,2.3481107707219873e-05
Eternal Skylord,#0000FF,-6.3917545171528975e-06,2.277935887272282e-05
Erratic Visionary,#0000FF,-6.481612442350205e-06,2.3474859684148134e-05
Crush Dissent,#0000FF,-6.440055770185774e-06,2.314851513986725e-05
Contentious Plan,#0000FF,-6.506558316355518e-06,2.3666358001476327e-05
Commence the Endgame,#0000FF,-6.386443250567392e-06,2.2735982292864814e-05
Callous Dismissal,#0000FF,-6.506519444765247e-06,2.3666089204933818e-05
Bond of Insight,#0000FF,-6.440271026313851e-06,2.315076000758799e-05
Aven Eternal,#0000FF,-6.4485359328698305e-06,2.321764173976098e-05
Augur of Bolas,#0000FF,-6.481716315695863e-06,2.3475849523586644e-05
Ashiok's Skulker,#0000FF,-6.39185788002383e-06,2.278004381670333e-05
War Screecher,#FFFFFF,-3.1787084415913935e-06,2.2343240421727415e-06
Wanderer's Strike,#FFFFFF,-3.079049860244242e-06,1.6730874475534096e-06
The Wanderer,#FFFFFF,-3.1219722318402475e-06,1.9217460450028437e-06
Trusted Pegasus,#FFFFFF,-3.1424706722614675e-06,2.0152933018475015e-06
Topple the Statue,#FFFFFF,-3.1667590322102297e-06,2.1860668392132255e-06
"Tomik, Distinguished Advokist",#FFFFFF,-3.176895969067417e-06,2.2245474465952194e-06
Teyo's Lightshield,#FFFFFF,-3.1422580972273927e-06,2.0141844488702794e-06
"Teyo, the Shieldmage",#FFFFFF,-3.162594055582306e-06,2.162136488308794e-06
Sunblade Angel,#FFFFFF,-3.013208939655437e-06,1.2717453991260612e-06
Single Combat,#FFFFFF,-3.080627047397489e-06,1.6826076969769625e-06
Rising Populace,#FFFFFF,-3.141622952975872e-06,2.0106093013978044e-06
Ravnica at War,#FFFFFF,-3.1230770565633985e-06,1.9280091058670283e-06
Rally of Wings,#FFFFFF,-3.200187351501962e-06,2.3885787098604652e-06
Prison Realm,#FFFFFF,-3.1623032839584897e-06,2.160046220179785e-06
Pouncing Lynx,#FFFFFF,-3.1794078857513916e-06,2.2381708323173228e-06
Parhelion II,#FFFFFF,-2.926696061413751e-06,8.106296292493462e-07
Martyr for the Cause,#FFFFFF,-3.1794165157847048e-06,2.2383108779838836e-06
Makeshift Battalion,#FFFFFF,-3.1422371627656353e-06,2.0140559372024617e-06
Loxodon Sergeant,#FFFFFF,-3.0997315366935482e-06,1.7636065600261215e-06
Law-Rune Enforcer,#FFFFFF,-3.2089191802126044e-06,2.421092214230754e-06
Ironclad Krovod,#FFFFFF,-3.0988835921809003e-06,1.7588074133223467e-06
Ignite the Beacon,#FFFFFF,-3.082026372023423e-06,1.6904549038277424e-06
Grateful Apparition,#FFFFFF,-3.179493092179056e-06,2.2385497264394047e-06
God-Eternal Oketra,#FFFFFF,-3.0487280794433583e-06,1.4692088645874174e-06
Gideon's Triumph,#FFFFFF,-3.2003137333600485e-06,2.3893361333137764e-06
Gideon's Sacrifice,#FFFFFF,-3.224154030179881e-06,2.5388119518612678e-06
Finale of Glory,#FFFFFF,-3.1983929009029183e-06,2.378552378212658e-06
Enforcer Griffin,#FFFFFF,-3.0562459153978267e-06,1.51331521937677e-06
Divine Arrow,#FFFFFF,-3.200164658214219e-06,2.388418121977626e-06
Defiant Strike,#FFFFFF,-3.2241915143681776e-06,2.53898090038725e-06
Charmed Stray,#FFFFFF,-3.208826759477801e-06,2.4207586020637995e-06
Bulwark Giant,#FFFFFF,-3.0115271575191143e-06,1.262096381034247e-06
Bond of Discipline,#FFFFFF,-3.0787886176120577e-06,1.6715954617394157e-06
Battlefield Promotion,#FFFFFF,-3.200025916678118e-06,2.3876410406526863e-06
Ajani's Pridemate,#FFFFFF,-3.1796878863892698e-06,2.239813814418449e-06
Ugin's Conjurant,#777777,-7.316620720302262e-06,2.9497288696118534e-05
"Ugin, the Ineffable",#777777,-7.131426175836802e-06,2.799046954796051e-05
"Karn, the Great Creator",#777777,-7.1878152998375146e-06,2.8449217970217845e-05
Mox Opal,#777777,-7.345891790968465e-06,2.9728709076092805e-05
Mirri's Guile,#008000,-5.907881471818537e-06,1.9639384104907565e-05
Cast Down,#000000,-4.8806430790584745e-06,1.2913304772709526e-05
Gate Colossus,#777777,-7.0781598752747475e-06,2.7556441005797444e-05
Rakdos Firewheeler,#FFD700,1.5525431471854306e-05,-0.00010526409290658779
"Lavinia, Azorius Renegade",#FFD700,0.00015084394026723916,-0.0007835025868606774
Simic Ascendancy,#FFD700,6.053353772385687e-05,-0.0003476512469764719
Ooze,#008000,-5.964661969956423e-06,2.0079972119454737e-05
Wurm,#008000,-5.9166572848317864e-06,1.9708350665682854e-05
Saproling,#008000,-5.916841010778881e-06,1.970981618921009e-05
Cleric,#FFD700,0.0003449510653001939,-0.0014501027055208963
Bat,#000000,-4.915815338563801e-06,1.3163940937060409e-05
Spirit,#FFFFFF,-3.2291641587832867e-06,2.553936390074759e-06
Bird,#FFD700,0.00014842243110860216,-0.0007822675298269767
Simic Growth Chamber,#FFD700,6.0336099459363894e-05,-0.0003496427238521916
Simic Signet,#FFD700,6.052284029801024e-05,-0.0003476057736282978
Zameck Guildmage,#FFD700,6.028821061435353e-05,-0.0003461434798715444
Vorel of the Hull Clade,#FFD700,6.0891567444277395e-05,-0.0003477597561833426
Voidslime,#FFD700,6.092016919154845e-05,-0.00034818545749789573
Urban Evolution,#FFD700,6.254635921521196e-05,-0.00035332125714594893
Trygon Predator,#FFD700,6.081338552765514e-05,-0.0003473890661970654
Simic Sky Swallower,#FFD700,6.467350008492183e-05,-0.0003604193666423736
Progenitor Mimic,#FFD700,6.353169003913339e-05,-0.00035644343866590933
Plaxcaster Frogling,#FFD700,6.081007259745206e-05,-0.0003473746114830449
Omnibian,#FFD700,6.157168215590156e-05,-0.0003497501347302012
Nimbus Swimmer,#FFD700,6.027543467558999e-05,-0.00034608046289931227
"Momir Vig, Simic Visionary",#FFD700,6.256924959641803e-05,-0.0003532196961022369
Fathom Mage,#FFD700,6.155395984096918e-05,-0.00034966454311524144
Experiment Kraj,#FFD700,6.363970092372244e-05,-0.0003569625259835119
Elusive Krasis,#FFD700,6.082023019458025e-05,-0.0003474219163929064
Coiling Oracle,#FFD700,6.027852093568485e-05,-0.00034609839192969224
Vinelasher Kudzu,#008000,-5.850069739724259e-06,1.919947005843655e-05
Miming Slime,#008000,-5.841780253025655e-06,1.9138824879584318e-05
Gyre Sage,#008000,-5.850096357142234e-06,1.919994509100845e-05
Experiment One,#008000,-5.883160294566392e-06,1.9450237861141325e-05
Cytoplast Root-Kin,#008000,-5.787813747324466e-06,1.873966427850311e-05
Rapid Hybridization,#0000FF,-6.543107108369693e-06,2.395347374516232e-05
Cloudfin Raptor,#0000FF,-6.5172235565446705e-06,2.3753752690521996e-05
"Zegana, Utopian Speaker",#FFD700,6.165350095039219e-05,-0.0003501405049116618
Gruul Turf,#FFD700,5.294231380973447e-06,-4.817023394412575e-05
Gruul Signet,#FFD700,5.2787226765297755e-06,-4.781114750703077e-05
Zhur-Taa Swine,#FFD700,5.586547238533639e-06,-4.9152659926835786e-05
Zhur-Taa Druid,#FFD700,5.2652881501475834e-06,-4.7742711839125206e-05
"Ulasht, the Hate Seed",#FFD700,5.472707779034804e-06,-4.865416204926048e-05
Scab-Clan Mauler,#FFD700,5.2633542317900225e-06,-4.773203568491241e-05
Savageborn Hydra,#FFD700,5.26222652062244e-06,-4.7726102007893536e-05
Savage Twister,#FFD700,5.2716094467304e-06,-4.7773765908448505e-05
Rumbling Slum,#FFD700,5.453927265305957e-06,-4.854939107120036e-05
Rubblehulk,#FFD700,1.1322813221139565e-05,-9.329142796215738e-05
Rubblebelt Raiders,#FFD700,5.454903378731172e-06,-4.8554857017621884e-05
Pit Fight,#FFD700,5.2677088861205555e-06,-4.775287449729323e-05
Gruul Charm,#FFD700,5.267876513642646e-06,-4.7753779612115806e-05
Giant Solifuge,#FFD700,5.454833129892702e-06,-4.855444013583831e-05
Ghor-Clan Rampager,#FFD700,5.454353700811688e-06,-4.855177910219014e-05
Burning-Tree Shaman,#FFD700,5.341802571614064e-06,-4.8049788640415356e-05
Burning-Tree Emissary,#FFD700,5.264401689921923e-06,-4.7737960584711736e-05
Borborygmos,#FFD700,5.9096123726250295e-06,-5.063521832686494e-05
Wurmweaver Coil,#008000,-5.753283987265312e-06,1.8495779871326505e-05
Wasteland Viper,#008000,-5.883296883183617e-06,1.945134407215302e-05
