name,color,x,y
Honor the God-Pharaoh,#FF0000,-0.0003052969544407858,0.0003587057031991886
Heartfire,#FF0000,-0.00035404757617681066,-0.000533005401512889
Grim Initiate,#FF0000,0.00039936150887690366,-3.434946812252753e-05
Goblin Assault Team,#FF0000,0.00039310772192058534,-2.5263232482536425e-05
Goblin Assailant,#FF0000,0.00037674185564736523,-7.85752077718003e-05
Finale of Promise,#FF0000,-0.0002960006392054169,0.000412741726941755
Dreadhorde Twins,#FF0000,0.0003877734483812544,-2.2456186552824258e-05
Dreadhorde Arcanist,#FF0000,0.00039463385153680735,-2.9632116919238024e-05
Devouring Hellion,#FF0000,0.0004068374060841447,-7.645466237052946e-05
Demolish,#FF0000,-0.0003120136551742972,0.00029041028695855496
Cyclops Electromancer,#FF0000,0.00039178412938536196,-5.279859095027618e-05
Chandra's Triumph,#FF0000,-0.0003521409844853234,-0.0005176136596697183
Chandra's Pyrohelix,#FF0000,-0.0003413297395457648,-0.0004200351063176487
"Chandra, Fire Artisan",#FF0000,-0.00018284615263933492,0.0006168960803238662
Chainwhip Cyclops,#FF0000,0.0003555049281387192,3.1383966013785966e-05
Burning Prophet,#FF0000,0.00040651803713297527,-4.926237727471014e-05
Bond of Passion,#FF0000,-0.0002656781969763595,0.0005225827029724285
Bolt Bend,#FF0000,-0.0003553592342108428,-0.0005379868855615067
Blindblast,#FF0000,-0.00033393979533127344,-0.00027477530310368516
Ahn-Crop Invader,#FF0000,0.0003077867459308781,8.987994026995823e-05
Vraska's Finisher,#000000,0.00037517399913996116,-1.2738266471557882e-05
Vizier of the Scorpion,#000000,0.00038964295396407375,-7.125001541098379e-05
Vampire Opportunist,#000000,0.0003817002030826444,-4.433838398689237e-05
Unlikely Aid,#000000,-0.00035157505825875434,-0.0005761411384115898
Toll of the Invasion,#000000,-0.0002665924378751969,0.00048114935595100955
Tithebearer Giant,#000000,0.0003829313304406887,-7.413954087731578e-05
Spark Reaper,#000000,0.00037437767614318605,-6.109830879159489e-05
Spark Harvest,#000000,-0.0002959169493458949,0.000367264492135994
Sorin's Thirst,#000000,-0.00035067630313317054,-0.0005424008860261675
Shriekdiver,#000000,0.00038482242345251085,-5.721053109947604e-05
Price of Betrayal,#000000,-0.00026163037059312867,0.0005072736208951658
Ob Nixilis's Cruelty,#000000,-0.000347368386116946,-0.0004859103001390533
"Ob Nixilis, the Hate-Twisted",#000000,-0.00018326230795517154,0.0005966848259807328
Massacre Girl,#000000,-0.00023844925310119054,0.00021209294825348638
Liliana's Triumph,#000000,-0.00032201133535105056,-0.00020529209722957987
"Liliana, Dreadhorde General",#000000,-0.00016472974717203048,0.0005812913113813455
Lazotep Reaver,#000000,0.00037003359254665137,-1.5886004351511034e-06
Lazotep Behemoth,#000000,0.0003955703591069678,-6.590436677437011e-05
Kaya's Ghostform,#000000,-0.00032006122675049903,4.525827131588859e-05
Herald of the Dreadhorde,#000000,0.000411039155800849,-6.402424665750762e-05
God-Eternal Bontu,#000000,-0.00028202385126111044,-4.598633831435401e-06
Finale of Eternity,#000000,-0.0002939851225390476,0.00036624594625764485
Eternal Taskmaster,#000000,0.00037875233913851913,-6.685845333237502e-05
The Elderspell,#000000,-0.0003295959846718988,-2.507432880838543e-05
Duskmantle Operative,#000000,0.00034146014772047287,3.730207456047091e-05
Dreadmalkin,#000000,0.0004062960542492786,-6.695896807021135e-05
Dreadhorde Invasion,#000000,-0.00031547471481439186,0.00012283919289479654
Deliver Unto Evil,#000000,-0.00027473291007240044,0.00045332175451726477
Davriel's Shadowfugue,#000000,-0.00029772944668456655,0.00034185238090014136
"Davriel, Rogue Shadowmage",#000000,-0.0001684000687681329,0.0005891704234936849
Command the Dreadhorde,#000000,-0.0003087123923298965,0.0002125387068196003
Charity Extractor,#000000,0.00038351795668584593,-3.6814511650303916e-05
Bond of Revival,#000000,-0.00026685042225631423,0.00046389462894944224
Bolas's Citadel,#000000,-0.0003030895691938223,0.0003542345035104773
Bleeding Edge,#000000,-0.00029279528376407473,0.00037129343523382985
Banehound,#000000,0.0003426480393050109,3.482192026237694e-05
Aid the Fallen,#000000,-0.0003081534556090648,0.000272617077195037
Wall of Runes,#0000FF,0.0003493583267132325,3.2615674668258853e-05
Totally Lost,#0000FF,-0.0003510541049558135,-0.000492894208755083
Thunder Drake,#0000FF,0.00038289905524114404,-2.6097524719408082e-05
Teferi's Time Twist,#0000FF,-0.00035269227070404446,-0.000540870792167284
Tamiyo's Epiphany,#0000FF,-0.000295572091838016,0.00040154347727574646
Stealth Mission,#0000FF,-0.0002935262602174315,0.0004051421666219908
Spellkeeper Weird,#0000FF,0.0003883739433743006,-1.656642087999423e-05
Spark Double,#0000FF,0.00039266369730109194,-8.797644001821616e-05
Sky Theater Strix,#0000FF,0.0003828899387627192,-1.5269086297526873e-05
Silent Submersible,#0000FF,-0.00022519407433354503,0.0006338631626514374
Rescuer Sphinx,#0000FF,0.0003998063642200355,-8.072404605996534e-05
Relentless Advance,#0000FF,-0.00029452433736450076,0.0004129829111987111
No Escape,#0000FF,-0.00035084034268403116,-0.00047985771396244763
Narset's Reversal,#0000FF,-0.00035383747333823885,-0.0005311927283046845
"Narset, Parter of Veils",#0000FF,-0.00019901267156919843,0.0006253055314181885
Naga Eternal,#0000FF,0.00038251457347838856,-1.542224583094988e-05
Lazotep Plating,#0000FF,-0.00035589785963242973,-0.0006020937497866092
Kiora's Dambreaker,#0000FF,0.00037608472631034715,-1.1427524439247967e-05
Kasmina's Transmutation,#0000FF,-0.00031635076930553043,0.0001867389854635322
"Kasmina, Enigmatic Mentor",#0000FF,-0.00020544445926217416,0.0006285280807643813
Jace's Triumph,#0000FF,-0.00029681013836211094,0.00039687619060690146
"Jace, Wielder of Mysteries",#0000FF,-0.00017629257730868934,0.0006076625343973723
God-Eternal Kefnet,#0000FF,-0.0002926134909133232,-5.084663459626032e-05
Flux Channeler,#0000FF,0.0003866239949615208,-5.3794476519436804e-05
Finale of Revelation,#0000FF,-0.00031375573613224016,0.00026005894540637273
"Fblthp, the Lost",#0000FF,-0.0003270147154684928,-0.0003940439362038098
Eternal Skylord,#0000FF,0.00041697511495461683,-7.11160479592607e-05
Erratic Visionary,#0000FF,0.0004039364527628914,-4.340340004490856e-05
Crush Dissent,#0000FF,-0.00032774772907569964,-0.0002078089974188818
Contentious Plan,#0000FF,-0.0002986003702731979,0.00038240441277536454
Commence the Endgame,#0000FF,-0.000351728535603365,-0.000518536518493345
Callous Dismissal,#0000FF,-0.0003217323735223692,0.00016955707205410203
Bond of Insight,#0000FF,-0.00031846602422242343,0.00021026748385322434
Aven Eternal,#0000FF,0.0004106143710062667,-6.995698827918354e-05
Augur of Bolas,#0000FF,0.00038862627861672755,-8.041232258156015e-05
Ashiok's Skulker,#0000FF,0.00037668659007576656,9.464262991918199e-07
War Screecher,#FFFFFF,0.0004027463380073617,-6.989965281706523e-05
Wanderer's Strike,#FFFFFF,-0.00025418093513116706,0.00045578186602102057
The Wanderer,#FFFFFF,-0.00017207584193023202,0.0005830754809061816
Trusted Pegasus,#FFFFFF,0.0003775514479296311,-6.444201756325272e-05
Topple the Statue,#FFFFFF,-0.0003443592470201074,-0.0004964416601593504
"Tomik, Distinguished Advokist",#FFFFFF,-0.0003228609445129463,-0.0003888625883337767
Teyo's Lightshield,#FFFFFF,0.00038471665518838885,-5.661634982392103e-05
"Teyo, the Shieldmage",#FFFFFF,-0.00017244623541788452,0.0005837407766515273
Sunblade Angel,#FFFFFF,0.000379582437400822,-7.332204837032679e-05
Single Combat,#FFFFFF,-0.0002866340709637756,0.0003285536518313041
Rising Populace,#FFFFFF,0.0003916587119115068,-6.204408674821742e-05
Ravnica at War,#FFFFFF,-0.00030615681825784573,0.00021893520113537473
Rally of Wings,#FFFFFF,-0.00030416523041532453,-0.0001376929699351435
Prison Realm,#FFFFFF,-0.00029894931512129615,0.0001916172742787929
Pouncing Lynx,#FFFFFF,0.0003789016172164631,-7.691626243558309e-05
Parhelion II,#FFFFFF,-0.0002449658040954655,0.00052365448239132
Martyr for the Cause,#FFFFFF,0.0003917295607791114,-5.1352218967925334e-05
Makeshift Battalion,#FFFFFF,0.0003388054252866803,2.8766385005719307e-05
Loxodon Sergeant,#FFFFFF,0.00038772211759595843,-5.5421049276433245e-05
Law-Rune Enforcer,#FFFFFF,0.0003852749516589967,-5.332815900657311e-05
Ironclad Krovod,#FFFFFF,0.0003698639771664817,-1.598309386069709e-05
Ignite the Beacon,#FFFFFF,-0.0003446961423104834,-0.0005139094477619933
Grateful Apparition,#FFFFFF,0.00038079551053996346,-5.809680206505136e-05
God-Eternal Oketra,#FFFFFF,-0.0002961847820704627,-0.00018457964838312945
Gideon's Triumph,#FFFFFF,-0.00032172543082803414,-0.00031503471789795355
Gideon's Sacrifice,#FFFFFF,-0.0003474225785531158,-0.0005345744434127885
Finale of Glory,#FFFFFF,-0.00028256613068601793,0.00035387693988100705
Enforcer Griffin,#FFFFFF,0.00038893533017643673,-5.366005995759641e-05
Divine Arrow,#FFFFFF,-0.0003440633934726541,-0.0004907256588413581
Defiant Strike,#FFFFFF,-0.00034820921351205465,-0.0005483504262420644
Charmed Stray,#FFFFFF,0.00038521335395886913,-6.661857378761733e-05
Bulwark Giant,#FFFFFF,0.0003675606915313342,-2.2678832628935324e-05
Bond of Discipline,#FFFFFF,-0.0003132019165824524,0.00011409835531235185
Battlefield Promotion,#FFFFFF,-0.0003300387756512215,-0.0003346493414577121
Ajani's Pridemate,#FFFFFF,0.000405211571262633,-7.262612310142987e-05
Ugin's Conjurant,#777777,0.0003855396548301557,-4.890251393241315e-05
"Ugin, the Ineffable",#777777,-0.000235102245138598,0.0006278582896552591
"Karn, the Great Creator",#777777,-0.0001872034884982644,0.0006236813204150495
Mox Opal,#777777,-0.00022959505249733891,0.0006405938008330564
Mirri's Guile,#008000,-0.00031292379708573726,0.00023811159041615
Cast Down,#000000,-0.00035258719528614166,-0.0005817388930666353
Gate Colossus,#777777,-0.0002592230746364415,0.0005462395714722069
Rakdos Firewheeler,#FFD700,0.00035589903050934425,-5.725248430256041e-05
"Lavinia, Azorius Renegade",#FFD700,-0.00023934200953033876,-0.00010176279384077288
Simic Ascendancy,#FFD700,-0.0002603106817236726,1.3888587640281055e-05
Ooze,#008000,1.9393360530364256e-05,0.00042425965270634515
Wurm,#008000,0.00014246519482276817,0.0002863851117493949
Saproling,#008000,4.417633912676691e-05,0.00039542367873885857
Cleric,#FFD700,8.097286084757412e-05,0.00031003585406210024
Bat,#000000,9.842292679737843e-05,0.00033511637837840006
Spirit,#FFFFFF,0.00015957734855332107,0.0002635024140957001
Bird,#FFD700,0.00011253549612443295,0.00029038994873410983
Simic Growth Chamber,#FFD700,-0.00032348040939364855,-0.0004889682990905862
Simic Signet,#FFD700,-0.00016697814239242085,0.00047352940619012357
Zameck Guildmage,#FFD700,0.0003417026842361761,-4.2752279108716336e-05
Vorel of the Hull Clade,#FFD700,-0.00022464231014265645,2.807111631037953e-05
Voidslime,#FFD700,-0.00029392290554571064,-0.00034153294484085694
Urban Evolution,#FFD700,-0.00025768600148707145,0.0001139884819546793
Trygon Predator,#FFD700,0.00035547775281842347,-5.6518318136513806e-05
Simic Sky Swallower,#FFD700,0.00033742484957335244,-5.544349969972316e-05
Progenitor Mimic,#FFD700,0.00023259894191042394,-6.948168652039154e-05
Plaxcaster Frogling,#FFD700,0.0003281046706223663,-2.8685772980127606e-05
Omnibian,#FFD700,0.00038123254489768243,-6.918728764753151e-05
Nimbus Swimmer,#FFD700,0.0003106346555637347,-3.8429189594112024e-05
"Momir Vig, Simic Visionary",#FFD700,-0.0002789634982515477,-0.000260190546895579
Fathom Mage,#FFD700,0.0002934611052943899,2.351572265704177e-05
Experiment Kraj,#FFD700,-0.00022288142160419307,0.00010833869885911703
Elusive Krasis,#FFD700,0.00028848106602808024,-3.6411477333547235e-05
Coiling Oracle,#FFD700,0.0002257772424284719,-6.206275992831316e-05
Vinelasher Kudzu,#008000,0.0003342655281125972,5.437597514648804e-05
Miming Slime,#008000,-0.0002878495382734268,0.00042893896745071445
Gyre Sage,#008000,0.00040034307676144995,-5.382656733547882e-05
Experiment One,#008000,0.000380258067771376,-1.1607213058632534e-05
Cytoplast Root-Kin,#008000,0.0004036834333914455,-4.58022430750844e-05
Rapid Hybridization,#0000FF,-0.00035329075909733574,-0.0005516454888636551
Cloudfin Raptor,#0000FF,0.0003825620374084869,-2.2016670791330797e-05
"Zegana, Utopian Speaker",#FFD700,-0.00023981301277615417,-0.00010177425338383948
Gruul Turf,#FFD700,-0.0003396009449121898,-0.0005441972854053052
Gruul Signet,#FFD700,-0.0002704281001386456,0.0003014631357075925
Zhur-Taa Swine,#FFD700,0.0003268275167641162,-2.3112966720834624e-05
Zhur-Taa Druid,#FFD700,0.00036842248903808594,-6.356061342272933e-05
"Ulasht, the Hate Seed",#FFD700,-0.00030126814597118717,-0.0002858019067631609
Scab-Clan Mauler,#FFD700,0.0003620019622830562,-5.4748504726754896e-05
Savageborn Hydra,#FFD700,0.00035117053863939566,-5.4012137720218514e-05
Savage Twister,#FFD700,-0.0002837526667006993,0.00018156551189843937
Rumbling Slum,#FFD700,0.00039075728631447304,-6.98484010891979e-05
Rubblehulk,#FFD700,0.0003793815607645336,-4.6674576970446064e-05
Rubblebelt Raiders,#FFD700,0.00031273434581354886,4.6080102870349926e-05
Pit Fight,#FFD700,-0.0003317748175823096,-0.000478000255317551
Gruul Charm,#FFD700,-0.0003394540918447853,-0.0005374408357353957
Giant Solifuge,#FFD700,0.00033179640043993884,-6.881965579361649e-05
Ghor-Clan Rampager,#FFD700,0.0002875067478870863,-7.329959062014672e-05
Burning-Tree Shaman,#FFD700,0.0004022679025860305,-7.07947670525348e-05
Burning-Tree Emissary,#FFD700,0.0003515174346785564,-4.884846196151477e-05
Borborygmos,#FFD700,-0.00025387599556128557,0.00016709068870645943
Wurmweaver Coil,#008000,-0.00031618909099482775,0.0001329328716738066
Wasteland Viper,#008000,0.0003637557277304386,1.0739854372672423e-05
Skarrgan Pit-Skulk,#008000,0.0004130783651298995,-7.655731130201847e-05
Protean Hulk,#008000,0.00038210031509046524,-1.630688054874956e-05
Birds of Paradise,#008000,0.0003650984092629808,6.887586387376363e-06
Skarrgan Firebird,#FF0000,0.0003818748720921791,-4.121144680225868e-05
"Ruric Thar, the Unbowed",#FFD700,-0.0002815758058851052,-0.0001442366833159711
Rakdos Carnarium,#FFD700,-0.00032942596187104744,-0.000499405480215486
Rakdos Signet,#FFD700,-0.0002206274886628792,0.0004378103114847441
Rakdos Keyrune,#FFD700,-0.00021407357654524244,0.0004679395210244049
Wrecking Ball,#FFD700,-0.00031292257226155036,-0.0003778120329707301
Riot Spikes,#FFD700,-0.00030517234723207587,-0.0002494904969126476
Rakdos's Return,#FFD700,-0.00027398236915362215,0.000167982007189161
Rakdos the Defiler,#FFD700,-0.0002636037317448992,-0.00012418127575794012
Rakdos Shred-Freak,#FFD700,0.00033252893557777173,-2.0281551132603643e-05
Rakdos Guildmage,#FFD700,0.00028168529996228987,-0.0001114335422135313
Rakdos Charm,#FFD700,-0.0003227567106756022,-0.00045266192516736387
Rakdos Cackler,#FFD700,0.0003323769856955991,-4.470045491682884e-05
Master of Cruelties,#FFD700,0.0003126120936333948,-2.380368280378817e-05
"Lyzolda, the Blood Witch",#FFD700,-0.00027674191037299357,-0.00020493315870156775
