name,color,x,y,z
"Vraska, Swarm's Eminence",#FFD700,0.0005162343150004745,0.00023214334214571863,0.0031087032984942198
"Samut, Tyrant Smasher",#FFD700,-0.005688948556780815,0.003053625812754035,0.00038402562495321035
"Saheeli, Sublime Artificer",#FFD700,-0.0007628350285813212,0.0075808498077094555,0.011936422437429428
"Nahiri, Storm of Stone",#FFD700,-0.0022506306413561106,-0.005899553187191486,-0.003955705091357231
"Kiora, Behemoth Beckoner",#FFD700,0.0028131972067058086,-0.007843032479286194,0.0012880843132734299
"Kaya, Bane of the Dead",#FFD700,0.001181593514047563,0.004806512035429478,0.003733207704499364
"Dovin, Hand of Control",#FFD700,0.005977040622383356,0.0032687396742403507,0.003281359327957034
"Angrath, Captain of Chaos",#FFD700,-0.004727522376924753,0.0008320927736349404,-0.01519524585455656
Widespread Brutality,#FFD700,-0.003306318772956729,-0.0013259414117783308,0.0015663736267015338
"Tolsimir, Friend to Wolves",#FFD700,-0.0033132832031697035,-0.0038999158423393965,-0.0013457249151542783
Time Wipe,#FFD700,0.0023623700253665447,-0.0026021315716207027,-0.01046138908714056
Tenth District Legionnaire,#FFD700,-0.00728532625362277,-0.007738382555544376,-0.0004526717239059508
"Teferi, Time Raveler",#FFD700,-0.00017014537297654897,0.006763338111341,0.004999904427677393
"Tamiyo, Collector of Tales",#FFD700,0.001830625580623746,0.0028589474968612194,-0.0018428267212584615
"Storrev, Devkarin Lich",#FFD700,-0.0055169472470879555,0.0039677852764725685,0.006966631859540939
"Sorin, Vengeful Bloodlord",#FFD700,0.0035682856105268,-0.012387996539473534,-0.0012478547869250178
Solar Blaze,#FFD700,-0.00891953706741333,-0.001908362959511578,-0.0019781640730798244
Role Reversal,#FFD700,-0.005596847739070654,-0.004587370902299881,0.011200850829482079
"Roalesk, Apex Hybrid",#FFD700,0.007291640155017376,-0.0017107545863837004,-0.0059609245508909225
Ral's Outburst,#FFD700,-0.0024049377534538507,0.005881097167730331,0.0024866752792149782
"Ral, Storm Conduit",#FFD700,-0.009296861477196217,0.0042554354295134544,-0.0035984129644930363
Pledge of Unity,#FFD700,0.0007058518822304904,0.0005133713129907846,-0.003380953799933195
Niv-Mizzet Reborn,#FFD700,-0.011380930431187153,0.0036227847449481487,-0.010720388032495975
Neoform,#FFD700,-0.011068496853113174,-0.00015909047215245664,-0.0038614722434431314
Merfolk Skydiver,#FFD700,-0.005103993695229292,-0.0012004869058728218,-0.010632804594933987
Mayhem Devil,#FFD700,-0.0009578111348673701,-0.00340441707521677,0.001468258211389184
Living Twister,#FFD700,-0.005030682310461998,0.006996714044362307,0.006330619566142559
Leyline Prowler,#FFD700,0.0008986679022200406,0.0006819709087722003,0.01435991283506155
Invade the City,#FFD700,0.0001480551582062617,0.0014562986325472593,0.0088192792609334
Gleaming Overseer,#FFD700,0.0017695606220513582,-0.0003798434045165777,-0.012921043671667576
"Feather, the Redeemed",#FFD700,0.007306352257728577,-0.010165312327444553,0.0017852876335382462
Enter the God-Eternals,#FFD700,0.004710278008133173,-0.0018931962549686432,0.0002457838854752481
Dreadhorde Butcher,#FFD700,-0.0035298115108162165,0.003400669898837805,-0.0013343935133889318
Dovin's Veto,#FFD700,-0.008181222714483738,-0.001990571850910783,0.005313877481967211
Domri's Ambush,#FFD700,0.010059705935418606,0.0035221774596720934,0.000560671032872051
"Domri, Anarch of Bolas",#FFD700,0.0017441734671592712,0.004415222909301519,-0.0002086465829052031
Deathsprout,#FFD700,-0.0006537667941302061,0.0013454471481963992,-0.007631957996636629
Cruel Celebrant,#FFD700,-0.008667394518852234,-0.009941840544342995,0.00955690536648035
Angrath's Rampage,#FFD700,0.0013815154088661075,0.00739485677331686,-0.005392760969698429
"Ajani, the Greathearted",#FFD700,0.007258514408022165,0.0057351975701749325,0.0003802431165240705
Wardscale Crocodile,#008000,0.004684205166995525,-0.002637023339048028,0.006865844130516052
Vivien's Grizzly,#008000,-0.010485745035111904,-0.0021911703515797853,-0.0005229127709753811
Vivien's Arkbow,#008000,-0.005915737710893154,-0.00039992370875552297,0.0037654198240488768
"Vivien, Champion of the Wilds",#008000,-0.00045032851630821824,0.00306723453104496,-0.001866594422608614
Thundering Ceratok,#008000,-0.0018639554036781192,0.005361959803849459,0.005409481003880501
Steady Aim,#008000,-0.004490193910896778,0.011308758519589901,-0.002598813036456704
Primordial Wurm,#008000,0.03748590126633644,-6.334258068818599e-05,-0.0006005558534525335
Pollenbright Druid,#008000,-0.004065714776515961,0.002931921510025859,0.006466214079409838
Paradise Druid,#008000,-0.005196156911551952,-0.0041123428381979465,0.005047759972512722
Nissa's Triumph,#008000,-0.0037467724177986383,-0.004209791775792837,-0.0035757231526076794
"Nissa, Who Shakes the World",#008000,0.0018545311177149415,-0.0003128859680145979,0.007183445151895285
"Mowu, Loyal Companion",#008000,0.01115440484136343,0.0005894358619116247,-0.00017724715871736407
Kronch Wrangler,#008000,-0.0008397586061619222,-0.009585241787135601,-0.0027947640046477318
"Jiang Yanggu, Wildcrafter",#008000,-0.006239671725779772,-0.0015251229051500559,0.005988156422972679
God-Eternal Rhonas,#008000,0.005075681023299694,0.0036526406183838844,-0.01012417208403349
Giant Growth,#008000,0.004807047545909882,-0.005313001107424498,-0.0030385300051420927
Forced Landing,#008000,0.00788162276148796,-0.0065095387399196625,-0.0022326838225126266
Evolution Sage,#008000,0.003535325638949871,-0.00087502202950418,0.0011490638135001063
Courage in Crisis,#008000,-0.002463673474267125,0.00638880068436265,-0.009531394578516483
Challenger Troll,#008000,-0.005741989705711603,-0.011484412476420403,-0.012646496295928955
Centaur Nurturer,#008000,-0.004947303794324398,-0.006668166723102331,0.007546518463641405
Bond of Flourishing,#008000,-0.007795395795255899,0.00029275851557031274,-0.012778213247656822
Bloom Hulk,#008000,0.0020724176429212093,-0.00031105708330869675,0.004730436950922012
Band Together,#008000,-0.007763288915157318,-0.004110283218324184,-0.0015802128473296762
Awakening of Vitu-Ghazi,#008000,-9.983073687180877e-05,0.002025136724114418,0.003780197352170944
Arlinn's Wolf,#008000,0.008405319415032864,0.0030884884763509035,0.011586373671889305
"Arlinn, Voice of the Pack",#008000,-0.0173706766217947,-0.007236006669700146,-0.0073022982105612755
Turret Ogre,#FF0000,0.005830876994878054,-0.0010646217269822955,0.009121065959334373
Tibalt's Rager,#FF0000,0.006170688197016716,0.007358853705227375,0.004864000249654055
"Tibalt, Rakish Instigator",#FF0000,-0.0038492234889417887,0.000905425869859755,0.0040857926942408085
Spellgorger Weird,#FF0000,0.004789547994732857,-0.003992903046309948,0.006170667242258787
Samut's Sprint,#FF0000,0.0020399237982928753,0.005886835977435112,0.008046719245612621
Raging Kronch,#FF0000,-0.0007401453913189471,-0.0038195631932467222,-0.005968193057924509
"Neheb, Dreadhorde Champion",#FF0000,0.0071580479852855206,0.005669666454195976,-0.0027809974271804094
Nahiri's Stoneblades,#FF0000,-0.001073698396794498,0.0029659494757652283,0.007655705325305462
Mizzium Tank,#FF0000,-0.0021731650922447443,0.008495419286191463,0.008456007577478886
"Krenko, Tin Street Kingpin",#FF0000,0.0027781387325376272,0.0024882687721401453,0.005175590980798006
Jaya's Greeting,#FF0000,0.0028535660821944475,-0.003114457009360194,-0.0038304156623780727
"Jaya, Venerated Firemage",#FF0000,-0.0017622832674533129,0.0014318819157779217,-0.006871276535093784
Invading Manticore,#FF0000,-0.003914609085768461,0.00495063466951251,-0.00817161425948143
"Ilharg, the Raze-Boar",#FF0000,0.011003854684531689,-0.008267352357506752,0.01260980125516653
Honor the God-Pharaoh,#FF0000,-0.007264874409884214,-0.009822782129049301,0.004330009687691927
Heartfire,#FF0000,0.002596407663077116,-0.005809668451547623,0.010780267417430878
Grim Initiate,#FF0000,-0.009973043575882912,0.001243997598066926,0.004906882531940937
Goblin Assault Team,#FF0000,-0.009033077396452427,-0.003468879731371999,-0.007923536002635956
Goblin Assailant,#FF0000,0.03748590126633644,-6.334258068818599e-05,-0.0006005558534525335
Finale of Promise,#FF0000,-0.0004320541047491133,0.0002879093517549336,0.0016992134042084217
Dreadhorde Twins,#FF0000,-0.0118231987580657,0.0006616002065129578,0.0064918771386146545
Dreadhorde Arcanist,#FF0000,0.00267197797074914,0.005588050466030836,0.0017277494771406054
Devouring Hellion,#FF0000,0.0018015765817835927,-0.005696828011423349,0.0006906938506290317
Demolish,#FF0000,-0.0028972988948225975,0.0009302095859311521,-0.002625120570883155
Cyclops Electromancer,#FF0000,0.007979054003953934,-0.0067281462252140045,-0.00835411250591278
Chandra's Triumph,#FF0000,0.001292782835662365,0.00030791969038546085,0.003832997055724263
Chandra's Pyrohelix,#FF0000,-0.00420744763687253,0.011215627193450928,0.00868549756705761
"Chandra, Fire Artisan",#FF0000,-0.0005280744517222047,-0.0061532980762422085,-0.005117839202284813
Chainwhip Cyclops,#FF0000,-0.005007627420127392,0.000914710690267384,-0.0021127592772245407
Burning Prophet,#FF0000,0.00527768163010478,0.01156308688223362,-0.007654138840734959
Bond of Passion,#FF0000,-0.006243232637643814,0.0017598152626305819,0.0034455398563295603
Bolt Bend,#FF0000,-0.0118489945307374,0.00047644556616432965,-0.0035594282671809196
Blindblast,#FF0000,0.002253119135275483,0.0004893878940492868,0.005679822526872158
Ahn-Crop Invader,#FF0000,-0.016490690410137177,0.0027294333558529615,-0.002464734250679612
Vraska's Finisher,#000000,-0.002701760269701481,0.007896463386714458,-0.004959622398018837
Vizier of the Scorpion,#000000,-0.010885505005717278,4.1820825572358444e-05,-0.011091848835349083
Toll of the Invasion,#000000,0.0011235587298870087,-0.001148034818470478,2.0491061150096357e-05
Sorin's Thirst,#000000,0.006032537668943405,0.0016098292544484138,-0.0005237280274741352
Shriekdiver,#000000,-0.0005041512777097523,-0.011515818536281586,0.004661282058805227
Ob Nixilis's Cruelty,#000000,0.0006168282707221806,0.009937334805727005,-0.003112703561782837
"Ob Nixilis, the Hate-Twisted",#000000,0.00488267419859767,0.01873190887272358,-0.00011674288543872535
Massacre Girl,#000000,-0.004895858932286501,-0.0017330626724287868,0.008556468412280083
Liliana's Triumph,#000000,-0.005304611753672361,-0.00703034084290266,-0.003660485614091158
"Liliana, Dreadhorde General",#000000,-0.004281605593860149,0.001790880225598812,-0.002913734642788768
Lazotep Reaver,#000000,0.004640189465135336,0.0026989609468728304,0.005259211640805006
Lazotep Behemoth,#000000,0.03748590126633644,-6.334258068818599e-05,-0.0006005558534525335
Kaya's Ghostform,#000000,-3.412124715396203e-05,-0.0028365380130708218,-0.0027349060401320457
Herald of the Dreadhorde,#000000,-0.0023330077528953552,-0.0031303518917411566,0.0010591699974611402
God-Eternal Bontu,#000000,0.0007218319806270301,0.002313524018973112,-0.0053201294504106045
Eternal Taskmaster,#000000,0.0034518351312726736,-0.0054343887604773045,-0.006874701473861933
Dreadhorde Invasion,#000000,-0.010465865023434162,-0.011081214994192123,0.006513030268251896
Davriel's Shadowfugue,#000000,-0.0006488327635452151,0.0011079810792580247,0.004527368117123842
"Davriel, Rogue Shadowmage",#000000,-0.001161170657724142,-0.008596961386501789,0.007884934544563293
Bond of Revival,#000000,-0.009023081511259079,-0.005430449731647968,-0.004708685912191868
Bolas's Citadel,#000000,0.0002489621692802757,-0.016571855172514915,0.002561422297731042
Banehound,#000000,-0.004046319052577019,0.0032867882400751114,-0.009280347265303135
Aid the Fallen,#000000,-0.00261681922711432,-0.0039036693051457405,-0.001027715508826077
Totally Lost,#0000FF,0.004910090006887913,-0.007495246361941099,-0.002876380691304803
Teferi's Time Twist,#0000FF,-0.0055889529176056385,0.0004543430986814201,-0.008225773461163044
Tamiyo's Epiphany,#0000FF,-0.0017121798591688275,-0.00739928288385272,0.0016905993688851595
Stealth Mission,#0000FF,-0.006370430812239647,0.007763624656945467,-0.002995674032717943
Spellkeeper Weird,#0000FF,0.004772842396050692,0.003631195053458214,-0.011023849248886108
Spark Double,#0000FF,-0.011370755732059479,0.005322990473359823,-0.006660671904683113
Silent Submersible,#0000FF,-0.0006669738795608282,-0.0017177127301692963,0.014454848133027554
Rescuer Sphinx,#0000FF,0.0020991081837564707,-0.007802577223628759,0.013729721307754517
Relentless Advance,#0000FF,-0.0018523882608860731,-0.0015510889934375882,0.0052845533937215805
No Escape,#0000FF,-0.0067108385264873505,0.007821055129170418,-0.016831859946250916
Naga Eternal,#0000FF,0.03748590126633644,-6.334258068818599e-05,-0.0006005558534525335
Lazotep Plating,#0000FF,-0.004188987892121077,0.007074838969856501,-0.005430829711258411
Kiora's Dambreaker,#0000FF,0.0024113270919770002,-0.007818251848220825,-0.0036356726195663214
Kasmina's Transmutation,#0000FF,0.007143737282603979,-0.003741361666470766,-0.0075362673960626125
"Kasmina, Enigmatic Mentor",#0000FF,-0.004208671394735575,0.012304608710110188,0.0022954377345740795
Jace's Triumph,#0000FF,-0.0029618919361382723,0.0029874830506742,-0.004357191734015942
"Jace, Wielder of Mysteries",#0000FF,-0.008327611722052097,-0.004972266964614391,-0.008323694579303265
God-Eternal Kefnet,#0000FF,-0.01048962026834488,-0.003828430315479636,-0.0013235631631687284
Flux Channeler,#0000FF,-0.006593016441911459,-0.0017561862478032708,-0.007280813530087471
"Fblthp, the Lost",#0000FF,-0.012813972309231758,-0.0022686002776026726,-0.008939450606703758
Eternal Skylord,#0000FF,0.000276359060080722,0.010851684957742691,0.0034821017179638147
Erratic Visionary,#0000FF,-0.002732636872678995,0.004492392297834158,0.0008623345056548715
Crush Dissent,#0000FF,-0.004533205181360245,-0.0027269497513771057,0.0011830257717519999
Contentious Plan,#0000FF,-0.008006627671420574,-0.007523148320615292,-0.007735156454145908
Bond of Insight,#0000FF,-0.0004791067913174629,0.006458580493927002,0.005420035216957331
Augur of Bolas,#0000FF,0.0023243073374032974,-0.012363279238343239,0.0010603240225464106
War Screecher,#FFFFFF,0.007061813957989216,-0.002517497865483165,-0.008234016597270966
Wanderer's Strike,#FFFFFF,-0.0034869243390858173,0.0005100229755043983,0.001202407176606357
The Wanderer,#FFFFFF,-0.003502678358927369,0.005101525690406561,0.00011882283433806151
Topple the Statue,#FFFFFF,-0.0009853118099272251,-0.007147835101932287,0.00743446359410882
"Tomik, Distinguished Advokist",#FFFFFF,-0.0032074027694761753,0.0015420833369717002,0.005057139787822962
Teyo's Lightshield,#FFFFFF,-0.001926410710439086,-0.00332606490701437,0.0011181661393493414
"Teyo, the Shieldmage",#FFFFFF,0.004104376770555973,-0.0016842122422531247,-0.005971478298306465
Sunblade Angel,#FFFFFF,0.000888752460014075,0.00839008018374443,0.0015102368779480457
Single Combat,#FFFFFF,0.0016292778309434652,-0.0001319767179666087,-0.010807630605995655
Rising Populace,#FFFFFF,-0.0019299292471259832,-0.00022889436513651162,-0.0008303601061925292
Ravnica at War,#FFFFFF,0.0023051942698657513,0.005628836341202259,-0.0018009369960054755
Rally of Wings,#FFFFFF,-0.0022279242984950542,0.010700123384594917,0.0025400470476597548
Pouncing Lynx,#FFFFFF,-0.00046960232430137694,0.0002613848482724279,0.0010018885368481278
Parhelion II,#FFFFFF,0.008689483627676964,-0.00836094282567501,-0.003827983047813177
Martyr for the Cause,#FFFFFF,-0.00696023041382432,0.0019207997247576714,0.0025189633015543222
Makeshift Battalion,#FFFFFF,-0.00779821677133441,-0.004832873120903969,0.009981939569115639
Loxodon Sergeant,#FFFFFF,-0.0017527341842651367,0.004439331125468016,-0.009888166561722755
Law-Rune Enforcer,#FFFFFF,0.003511775052174926,0.004196263384073973,-0.008507432416081429
Ignite the Beacon,#FFFFFF,-0.011844311840832233,0.0016814046539366245,-0.008138291537761688
Grateful Apparition,#FFFFFF,-0.004451557993888855,-0.013055076822638512,0.008285071700811386
Gideon's Triumph,#FFFFFF,-0.006540100090205669,0.009189472533762455,0.0009454428218305111
Defiant Strike,#FFFFFF,0.0029205919709056616,0.004636140074580908,-0.0026356216985732317
Bulwark Giant,#FFFFFF,0.005193998571485281,-0.0038876975886523724,0.005301199853420258
Bond of Discipline,#FFFFFF,-0.011029061861336231,-0.006353805772960186,0.00017075022333301604
Ajani's Pridemate,#FFFFFF,0.002685791114345193,-0.0018595693400129676,0.0002359904901823029
Huatli's Raptor,#FFD700,-0.002948217326775193,0.010285486467182636,0.0009151219855993986
"Karn, the Great Creator",#777777,-0.010146050713956356,0.005140346009284258,0.005287179257720709
Mox Opal,#777777,0.0061379787512123585,0.0007497951737605035,0.009780501946806908
Mirri's Guile,#008000,-0.006769012194126844,-0.0017332081915810704,-4.2464049329282716e-05
Cast Down,#000000,-0.00258812727406621,-0.004310989752411842,-0.0030643995851278305
Gate Colossus,#777777,0.009696966968476772,0.006531022489070892,0.0018254785099998116
Rakdos Firewheeler,#FFD700,0.007641961332410574,0.007768782787024975,-0.000681850069668144
"Lavinia, Azorius Renegade",#FFD700,-0.00908375158905983,0.0038062261883169413,-0.008524314500391483
Simic Ascendancy,#FFD700,-0.00033129059011116624,0.004725287668406963,-0.0033385988790541887
Ooze,#008000,0.03748590126633644,-6.334258068818599e-05,-0.0006005558534525335
Wurm,#008000,0.03748590126633644,-6.334258068818599e-05,-0.0006005558534525335
Saproling,#008000,0.03748590126633644,-6.334258068818599e-05,-0.0006005558534525335
Goblin,#FF0000,0.03748590126633644,-6.334258068818599e-05,-0.0006005558534525335
Dragon,#FF0000,-0.0023533168714493513,0.038511961698532104,0.001988266361877322
Cleric,#FFD700,-0.0029917217325419188,-0.004357347264885902,-0.008923516608774662
Bat,#000000,-0.0023533168714493513,0.038511961698532104,0.001988266361877322
Spirit,#FFFFFF,-0.0023533168714493513,0.038511961698532104,0.001988266361877322
Bird,#FFD700,-0.0023533168714493513,0.038511961698532104,0.001988266361877322
Simic Growth Chamber,#FFD700,0.00403151661157608,-0.007004522252827883,-0.010323935188353062
Simic Signet,#FFD700,-0.005828916095197201,0.017787065356969833,0.006302596069872379
Zameck Guildmage,#FFD700,0.006482421420514584,-0.0075041367672383785,-0.007481591310352087
Vorel of the Hull Clade,#FFD700,-0.006059125065803528,-0.002730002161115408,0.0004097815544810146
Voidslime,#FFD700,-0.00119890202768147,0.005076487082988024,-0.0048520746640861034
Urban Evolution,#FFD700,-0.008364303037524223,-0.0007219465915113688,0.0058481753803789616
Trygon Predator,#FFD700,-0.005485015455633402,-0.007321787066757679,-0.002908991416916251
Simic Sky Swallower,#FFD700,-0.005324273835867643,-0.0022411681711673737,0.011757970787584782
Progenitor Mimic,#FFD700,0.0005129256751388311,0.002705717459321022,-0.006060370709747076
Plaxcaster Frogling,#FFD700,-0.003067284356802702,0.003478273283690214,0.005855689290910959
Omnibian,#FFD700,0.00100092520006001,-0.012571047060191631,0.0022572330199182034
Nimbus Swimmer,#FFD700,-0.0016874974826350808,-0.00041229481576010585,0.007840005680918694
"Momir Vig, Simic Visionary",#FFD700,-0.0020630937069654465,-0.004655526485294104,-0.00910132098942995
Fathom Mage,#FFD700,0.001877714297734201,0.0035646618343889713,-0.001724475179798901
Experiment Kraj,#FFD700,-0.01177034992724657,-0.004869286436587572,-0.0009918322321027517
Elusive Krasis,#FFD700,0.003411774290725589,-0.0034413172397762537,0.0049705496057868
Coiling Oracle,#FFD700,-0.006564679555594921,0.00041820324258878827,-0.0017651431262493134
Vinelasher Kudzu,#008000,-0.002824635012075305,0.0010368784423917532,0.005213327705860138
Miming Slime,#008000,0.001128838281147182,-0.005761357489973307,-0.0030143384356051683
Gyre Sage,#008000,-0.002445867517963052,0.00496068736538291,-0.00242913537658751
Experiment One,#008000,0.004232046194374561,-0.0035915120970457792,0.005081958137452602
Cytoplast Root-Kin,#008000,-0.0006655562319792807,-0.009305435232818127,0.00029884165269322693
Rapid Hybridization,#0000FF,-0.006277687381953001,-0.0014024783158674836,0.0035590168554335833
Cloudfin Raptor,#0000FF,-0.0039023261051625013,0.000641820952296257,0.005510542541742325
"Zegana, Utopian Speaker",#FFD700,0.00502885552123189,0.006172383204102516,0.004729186650365591
Gruul Turf,#FFD700,0.0029570471961051226,-0.0011170101352036,-0.003706560470163822
Gruul Signet,#FFD700,-0.004387912340462208,0.0014402808155864477,0.00044694181997328997
Zhur-Taa Swine,#FFD700,-0.0030605157371610403,-0.013021396473050117,0.002468329621478915
Zhur-Taa Druid,#FFD700,-0.0018201707862317562,-0.0013702752767130733,0.0047836462035775185
"Ulasht, the Hate Seed",#FFD700,0.0014415886253118515,-0.011448695324361324,0.0056172809563577175
Scab-Clan Mauler,#FFD700,0.002083367435261607,-0.008178510703146458,0.006554019637405872
Savageborn Hydra,#FFD700,-0.0036000299733132124,-0.0036145146004855633,0.0011880105594173074
Savage Twister,#FFD700,-0.007665008772164583,-0.002716158051043749,0.00980247650295496
Rumbling Slum,#FFD700,-0.009866142645478249,0.004247225821018219,-0.00795337650924921
Rubblehulk,#FFD700,-0.004671033471822739,0.01054244115948677,0.010948294773697853
Rubblebelt Raiders,#FFD700,0.002019810490310192,-0.004141443874686956,0.011787470430135727
Pit Fight,#FFD700,0.008880962617695332,-0.003477435791864991,-0.0070835803635418415
Gruul Charm,#FFD700,-0.000450421852292493,-0.001113703940063715,0.005216240417212248
Giant Solifuge,#FFD700,-0.011255263350903988,0.00020431798475328833,-0.0007574282353743911
Ghor-Clan Rampager,#FFD700,0.005107835400849581,0.006324009038507938,0.010040870867669582
Burning-Tree Shaman,#FFD700,-0.007542210165411234,-0.0041082073003053665,0.005837984383106232
Burning-Tree Emissary,#FFD700,-3.37620367645286e-05,-0.00010122195817530155,0.011119690723717213
Borborygmos,#FFD700,0.0007396682049147785,-0.006051494274288416,0.008108728565275669
Wurmweaver Coil,#008000,0.001527040614746511,0.0068001714535057545,-0.0025236322544515133
Wasteland Viper,#008000,-0.010397917591035366,0.004888864234089851,5.9457277529872954e-05
Skarrgan Pit-Skulk,#008000,0.007368149701505899,0.003640238894149661,-0.003643816104158759
Protean Hulk,#008000,-0.004254524130374193,-0.00128352886531502,-0.009161197580397129
Birds of Paradise,#008000,0.0014730874681845307,0.006798698566854,-0.0010892398422583938
Skarrgan Firebird,#FF0000,0.005128251388669014,-0.0009294237825088203,-0.006253217812627554
"Ruric Thar, the Unbowed",#FFD700,-0.004617901518940926,-0.004389634821563959,-0.005647466517984867
Rakdos Carnarium,#FFD700,0.002005712827667594,0.005188357084989548,-0.010888361372053623
Rakdos Signet,#FFD700,-0.007593937683850527,-0.004024457652121782,-0.002696074778214097
Rakdos Keyrune,#FFD700,0.0022106037940829992,-0.007558726705610752,0.0013075362658128142
Wrecking Ball,#FFD700,-0.0009682102827355266,-0.006720634177327156,0.0004796760913450271
Riot Spikes,#FFD700,0.0017582487780600786,0.0037598293274641037,-0.0035893768072128296
Rakdos's Return,#FFD700,-0.002950160764157772,-0.0010788763174787164,0.007271094713360071
Rakdos the Defiler,#FFD700,0.0018813753267750144,0.00836947187781334,0.015357155352830887
Rakdos Shred-Freak,#FFD700,-0.00033879568218253553,-0.012350213713943958,0.0017564439913257957
Rakdos Guildmage,#FFD700,0.007253256626427174,0.00905963871628046,0.002137137809768319
Rakdos Charm,#FFD700,0.0002666710934136063,-0.002013799035921693,-0.003898441093042493
Rakdos Cackler,#FFD700,-0.006968494039028883,-0.00017040554666891694,0.0010779298609122634
Master of Cruelties,#FFD700,0.0006612905417568982,-0.008295120671391487,-0.004758564755320549
"Lyzolda, the Blood Witch",#FFD700,0.002149410778656602,0.007978095673024654,-0.0017007499700412154
Jagged Poppet,#FFD700,-0.0054243276827037334,-0.002647766377776861,0.002355022821575403
Dreadbore,#FFD700,-0.005359189584851265,0.0008331937133334577,-0.005146101117134094
Carnival Hellsteed,#FFD700,0.005850973539054394,-0.000635569856967777,0.0012987824156880379
Avatar of Discord,#FFD700,0.006192228756844997,-0.0016345583135262132,-0.009321390651166439
Auger Spree,#FFD700,3.571243360056542e-05,0.0031042774207890034,0.004207434132695198
Utvara Hellkite,#FF0000,-0.001464887522161007,0.006921544671058655,-0.004069475922733545
Splatter Thug,#FF0000,-0.0015776908257976174,0.0008518031099811196,0.002509668003767729
Rakdos Pit Dragon,#FF0000,-0.008399412035942078,-0.0006190048297867179,0.0028117087204009295
Demonfire,#FF0000,0.004120726138353348,0.002226469339802861,0.0017630633665248752
Cackling Flames,#FF0000,-0.012602465227246284,0.013989582657814026,-0.005127138923853636
Thrill-Kill Assassin,#000000,-3.608008773881011e-05,-0.003031704807654023,-0.0058425418101251125
Crypt Champion,#FFD700,-0.00751737505197525,-0.0007183996494859457,0.0017327402019873261
"Rakdos, Lord of Riots",#FFD700,-0.0014886574354022741,0.012419248931109905,0.0024857178796082735
Orzhov Basilica,#FFD700,-0.006764383986592293,-0.002092474838718772,0.004520738963037729
Orzhov Signet,#FFD700,-0.005362125113606453,0.012595664709806442,0.00028777215629816055
Vizkopa Guildmage,#FFD700,-0.002654948038980365,-0.0012199104530736804,-0.0076356614008545876
Treasury Thrull,#FFD700,0.010851437225937843,-0.0031773424707353115,-0.001980867236852646
Sin Collector,#FFD700,0.01648935116827488,-0.005744426976889372,-0.0031705545261502266
Pillory of the Sleepless,#FFD700,-0.003692520782351494,-0.0007926508551463485,0.007384947966784239
Orzhov Pontiff,#FFD700,-0.003187609137967229,0.01616165228188038,-0.001637810142710805
Orzhov Charm,#FFD700,-0.006142404396086931,0.017709309235215187,-0.0034935970325022936
One Thousand Lashes,#FFD700,-0.003212632378563285,0.0047602346166968346,0.007932263426482677
Ghost Council of Orzhova,#FFD700,0.005421651527285576,-0.008884834125638008,-0.002950203837826848
Debtors' Knell,#FFD700,-0.0034301993437111378,-0.0036627259105443954,0.006156474351882935
Deathpact Angel,#FFD700,-0.010279897600412369,-0.0037809310015290976,-0.007833299227058887
Angel of Despair,#FFD700,-0.0001786741631804034,-0.005595050286501646,0.000785226293373853
